S4_T,S4_H,S4_P,S4_V,S7_T,S7_H,S7_P,S7_V,S8_T,S8_H,S8_P,S8_V,S9_T,S9_H,S9_P,S9_V
-0.289966281,1.088432967,4.284243314,-1.059010133,-0.258773276,1.006036288,4.284243314,0,-0.070996,0.871431788,4.382916558,0.369091635,-0.09891936,-0.384785385,4.284243314,-1.333937953
-0.330726665,1.031964202,3.377961075,-0.578140073,-0.327614396,0.941190287,3.377961075,0,-0.189566638,0.83529925,3.721344247,-0.546505247,-0.255668501,-0.495604985,3.377961075,-1.956651576
-0.344141476,0.980440163,2.595262777,-0.171250022,-0.55592919,1.020265478,2.595262777,0,-0.195421978,0.568845939,3.101120206,-0.397174694,-0.052503353,-1.665465312,2.595262777,-2.172592591
-0.714596617,1.002889217,2.059732363,0.375380047,-0.530175678,1.018201702,2.059732363,0,-0.154434597,0.448178721,2.687637512,-0.605791705,-1.504335195,-0.594267904,2.059732363,-0.333327554
-0.946776024,0.767322496,1.771369832,0.502790063,-0.891715374,0.84636523,1.771369832,0,-0.734113275,0.355238879,2.315503087,0.254084821,-2.270579779,0.233619698,1.771369832,-1.328916069
-1.213524364,0.96501262,1.235839418,-1.134360143,-1.561801961,0.517464573,1.235839418,0,-1.322574963,0.409437685,1.653930777,-0.713666313,-2.737783527,0.506880747,1.235839418,-1.456346377
-1.473049345,1.018020076,0.617919709,-0.289070036,-1.803984032,0.400372464,0.617919709,0,-1.271340736,0.287707746,0.951010197,-1.06581896,-2.240143053,0.548107752,0.617919709,-1.49087183
-1.832153493,0.945134823,0.082389295,-0.042470005,-2.049632921,0.312499072,0.082389295,0,-1.939581434,0.472234876,0.330786155,-0.898212131,-3.459894857,0.495076433,0.082389295,-1.539835199
1.985907855,-1.466506675,1.565396596,1.167240147,1.701465241,-0.596648384,1.565396596,0,1.29403018,0.898193052,1.199099813,-0.309805177,1.97686537,-0.108705395,1.565396596,-1.382901322
1.14851413,-0.530074569,1.606591243,0.139740018,1.138850043,0.02346187,1.606591243,0,0.554061564,0.749508627,1.323144621,-0.905344336,1.288995357,0.538065277,1.606591243,-0.770231467
0.811080059,-0.030459509,1.524201948,0.471280059,0.705497667,0.14033674,1.524201948,0,0.682147131,0.986398953,1.281796352,-1.131791861,1.207577114,0.565726131,1.524201948,-0.122408424
0.673836233,0.004450253,1.606591243,0.406890051,0.797616001,0.422856756,1.606591243,0,0.671900286,1.328498727,1.240448082,-1.103708802,0.543295564,0.086506238,1.606591243,-0.21091913
0.530916909,0.307067451,1.730175185,0.257560032,0.887258035,0.464132267,1.730175185,0,-0.120034474,1.312461291,1.281796352,-1.076071506,-0.562318518,-0.570835461,1.730175185,-0.765209583
0.415859114,0.371249987,1.64778589,0.16029002,0.653495382,0.697664768,1.64778589,0,-1.23767253,1.245896268,1.075055005,-0.490784891,-0.728198676,-0.438697623,1.64778589,-1.549878967
0.250237805,0.432267899,1.483007301,0.128780016,0.577225364,0.662580583,1.483007301,0,-1.29403018,0.603722533,0.909661927,-0.459581492,-1.252471286,0.05074093,1.483007301,-1.358419638
0.220312459,0.445420869,1.318228712,0.471280059,0.540080875,0.880906316,1.318228712,0,-1.803444775,0.547977949,0.826965388,-0.612923911,-0.890274243,-0.258285428,1.318228712,-1.613280254
0.136211918,0.528690046,0.90628224,-0.823370104,0.371692523,0.961502183,0.90628224,0,-2.173063124,0.561213665,0.661572311,0.369091635,0.233601874,-0.989976683,0.90628224,-1.216551413
-0.004127634,0.639649685,0.411946473,0.71788009,0.157245005,0.941407526,0.411946473,0,-2.124756567,0.471655209,0.413482694,0.414559445,-0.324912053,-1.359081711,0.411946473,-1.25044913
0.004127634,0.563303124,0,-0.438400055,-0.014610166,1.001474258,0,0,-1.994475248,0.404220687,0.124044808,0.828673127,-0.94506035,-0.502652336,0,-2.15313279
0.106286573,0.462727408,-0.123583942,-0.887760112,0.085927585,0.97725205,-0.123583942,0,-1.581673766,0.319106341,-0.041348269,0.776518874,-0.37969816,0.420726877,-0.123583942,-2.334548352
2.227890392,-2.144923007,-0.041194647,1.852240233,2.460698603,-1.831655142,-0.041194647,0,1.239868283,1.347048051,-0.082696539,-0.410993342,1.801854194,-1.351329624,-0.041194647,0.500305199
1.341481014,-1.170614304,-0.164778589,1.134360143,1.458787911,-0.924897322,-0.164778589,0,1.143987087,1.350042994,-0.124044808,-0.807722274,0.785267537,0.350077179,-0.164778589,0.313867754
0.793537615,-0.644693305,-0.205973236,0.685000086,0.826341073,-0.170207176,-0.205973236,0,1.003458923,1.349946383,-0.165393078,-1.218715616,0.728198676,0.018675481,-0.205973236,0.313867754
0.728527382,-0.737753038,-0.288362531,0.535670067,0.961547014,-0.244394477,-0.288362531,0,0.861466924,1.319996953,-0.206741347,-1.204896968,0.716784903,-0.272908682,-0.288362531,0.995588515
0.532464772,-0.450365594,-0.288362531,0.974070123,1.118049129,-1.053503127,-0.288362531,0,0.042451216,0.728060971,-0.248089616,-0.37934418,0.419265904,-0.436054866,-0.288362531,0.627735507
0.358588194,-0.17919685,-0.288362531,0.7918601,0.951146557,-0.904911284,-0.288362531,0,-0.211524164,0.085597402,-0.248089616,-0.111440711,0.318824708,-0.442045114,-0.288362531,0.774625616
0.28016315,-0.105916019,-0.288362531,-0.213720027,0.769881449,-0.260252963,-0.288362531,0,-0.417192988,0.209162951,-0.248089616,-0.978449443,0.617865543,-0.710725385,-0.288362531,0.254860616
0.10112703,0.100575716,-0.288362531,1.027500129,0.778300866,-0.72949036,-0.288362531,0,-0.726062182,0.090331344,-0.248089616,-0.640561207,0.699283786,-1.218310867,-0.288362531,0.21091913
-0.012382902,0.245555066,-0.288362531,-0.042470005,0.441028903,0.536038553,-0.288362531,0,-1.042250552,0.562469609,-0.248089616,-0.361959429,0.179576685,-0.605367482,-0.288362531,-0.765209583
0.070169776,0.131925275,-0.288362531,-0.053430007,0.14040617,0.861463377,-0.288362531,0,-1.015169604,0.630580408,-0.248089616,-0.267903469,0.120225069,0.254233201,-0.288362531,-0.161955761
0.025797712,0.206195051,-0.288362531,0.171250022,0.10375694,0.71993182,-0.288362531,0,-1.372345354,0.48083326,-0.206741347,-0.55007135,0.095875688,0.43394066,-0.288362531,-0.456363714
-0.058302829,0.272355478,-0.288362531,-0.075350009,0.163683383,0.63596874,-0.288362531,0,-1.47115422,0.16993886,-0.206741347,-0.727930724,0.139248023,0.282951157,-0.288362531,-0.45134183
2.563260646,-2.49896535,0.535530414,1.90567024,2.463174903,-2.192272771,0.535530414,0,1.429434921,0.916838988,0.496179233,-0.591973057,2.08035024,-2.369848081,0.535530414,0.583794022
2.068976487,-2.052951114,0.45314112,1.178200148,1.98623966,-2.112328622,0.45314112,0,1.073723005,1.240292826,0.537527502,-1.16299526,1.448027252,-2.359629421,0.45314112,0.534830652
1.519485226,-1.33349356,0.411946473,0.502790063,1.726228234,-2.03347067,0.411946473,0,1.124225314,0.887662447,0.496179233,-1.023917253,0.902448934,-1.984710328,0.411946473,0.161955761
0.893632737,-0.612552589,0.45314112,0.974070123,1.190852328,-0.961176324,0.45314112,0,0.788275172,0.987751508,0.578875772,-1.023917253,-0.361436124,-1.267466143,0.45314112,-1.005632283
0.167169173,0.038074386,0.329557178,0.428810054,0.631208689,-0.522135223,0.329557178,0,0.483065565,-0.106658614,0.496179233,-0.710545974,-1.01963033,-0.857486477,0.329557178,0.146890109
-0.018574353,0.275520102,0.370751825,0.204130026,-0.504917425,-0.314345608,0.370751825,0,-0.037327794,-0.492909643,0.496179233,-0.480532346,-0.949625859,-0.711958672,0.370751825,-0.161955761
-0.014962673,0.077434401,0.288362531,0.471280059,-1.030388134,-0.225060159,0.288362531,0,-0.314724535,-0.086177068,0.454830964,-0.337888236,-1.896968964,-0.543174607,0.288362531,-0.245444583
-0.132600239,0.274630052,0.123583942,0.449360057,-1.578640797,0.184327746,0.123583942,0,-0.764121893,0.070815909,0.248089616,-0.121693256,-1.452592761,-0.028013222,0.123583942,0.671676993
-0.138275735,0.22656732,-0.041194647,0.097270012,-1.439472777,0.419598162,-0.041194647,0,-1.241332118,0.396781636,0.041348269,0.007132206,-0.469486503,0.148699114,-0.041194647,0.14249596
-0.268812157,0.187998462,-0.123583942,-0.780900098,-0.841694128,0.078640712,-0.123583942,0,-1.617537724,1.295554354,-0.041348269,-0.086923755,-0.257190337,0.068359308,-0.123583942,-0.431882029
-0.265200477,0.207876258,-0.164778589,-1.048050132,-0.796130221,-0.387012232,-0.164778589,0,-2.302612525,1.083493071,-0.124044808,-0.581720512,-1.091917554,0.059902487,-0.164778589,-1.377879438
-0.401412396,0.190174141,-0.164778589,-0.834330105,-0.536118796,-0.626736059,-0.164778589,0,-2.091820279,0.810663429,-0.124044808,-0.177413612,-0.971692486,-0.365228985,-0.164778589,-1.236011214
1.880137237,-1.750531705,1.153450123,1.456310183,1.66976861,-0.870370198,1.153450123,0,0.99540783,1.337676778,1.157751544,-0.87770704,0.926798315,-0.307088336,1.153450123,-0.392334692
1.296077042,-0.80777035,1.153450123,0.535670067,1.266131826,-0.415253372,1.153450123,0,0.297158514,1.339222555,1.157751544,-1.204896968,0.141530777,0.487500531,1.153450123,-0.794713152
0.827074641,-0.251884315,1.071060829,0.193170024,1.093781396,-0.115245573,1.071060829,0,-0.353516163,1.342507331,1.116403274,-0.83223923,0.549382909,0.53912238,1.071060829,-0.073445054
0.670740507,0.029569458,0.988671534,0.460320058,0.815940616,0.23385836,0.988671534,0,-0.046842721,1.258455706,1.116403274,-1.138924067,0.917667297,0.563259558,0.988671534,0.32830567
0.502539426,0.524635371,0.782698298,-0.32058004,0.736699038,0.553634956,0.782698298,0,0.090025855,0.965917408,0.909661927,-1.058686755,0.83777089,0.580701753,0.782698298,0.563706486
0.393673082,0.461441779,0.576725062,0.39593005,0.652009603,0.728186922,0.576725062,0,0.213719917,0.874523342,0.744268849,-1.128225758,0.877338634,0.580877936,0.576725062,0.088510707
0.263652615,0.638067373,0.494335767,-0.117820015,0.602483617,0.837349789,0.494335767,0,0.699713151,0.651351787,0.496179233,-1.131791861,0.874294962,0.580877936,0.494335767,0.2598825
0.216700779,0.733302785,0.782698298,-0.417850053,0.547014513,0.844953173,0.782698298,0,0.655066183,0.768830839,0.578875772,-1.121093553,0.794398555,0.580877936,0.782698298,0.30884587
0.156850088,0.710655942,1.359423359,-0.138370017,0.489564369,0.745566085,1.359423359,0,0.433295173,1.173921026,1.157751544,-1.006532502,0.771571011,0.580701753,1.359423359,0.102948623
0.157881996,0.788387026,2.10092701,-0.191800024,0.433104746,0.722973174,2.10092701,0,0.537959379,0.920510208,2.067413471,-0.92629519,0.647541351,0.580525569,2.10092701,0.348393207
0.153754362,0.795903009,2.718846719,-0.084940011,0.459848778,0.584808829,2.718846719,0,0.543814719,0.756851067,3.183816745,-0.901778234,0.635366661,0.580701753,2.718846719,0.436276178
0.138275735,0.706403478,2.801236013,-0.32058004,0.460839298,0.75729702,2.801236013,0,0.070264082,0.552808502,3.721344247,-0.609357808,0.666564305,0.580701753,2.801236013,0.809151069
1.775914481,-2.266662148,0.535530414,2.483810313,1.506828117,-1.855334251,0.535530414,0,1.591920611,-0.777236002,0.041348269,0.759134124,0.792115801,0.156627384,0.535530414,0.691764529
0.988052362,-0.914279736,0.411946473,0.802820101,1.127459066,-1.131600739,0.411946473,0,1.014437686,-0.427600565,0.082696539,0.821986685,0.552426582,0.511813893,0.411946473,1.687353044
0.649586383,-0.515438181,0.329557178,0.771310097,1.028902354,-1.191776091,0.329557178,0,1.277927994,-0.482185815,0.124044808,0.73818327,0.241211056,0.580173201,0.329557178,1.647805707
0.340013842,-0.210150832,0.288362531,0.889130112,0.90508739,-1.358290195,0.288362531,0,1.413332736,-0.634541462,0.124044808,0.439076401,0.219905347,0.55867878,0.288362531,0.995588515
0.29357796,-0.367788679,0.205973236,0.985030124,0.782262945,-1.089673509,0.205973236,0,1.13447216,-0.562276387,0.124044808,0.870574835,0.341652252,0.497014455,0.205973236,0.549268569
-0.021154124,0.057853288,0.123583942,0.889130112,0.803559119,-1.102490642,0.123583942,0,0.565772245,0.094678842,0.124044808,0.863888392,0.390351014,0.497895374,0.123583942,0.784669384
-0.156334134,0.240016974,0,0.128780016,0.461829817,-0.274156294,0,0,0.553329647,-0.225296999,0.041348269,0.856756186,0.479378439,0.148699114,0,0.691764529
-0.187291388,0.306276295,-0.041194647,0.300030038,0.323157057,-0.061804648,-0.041194647,0,-0.201277319,0.864765625,0,0.902223996,0.413939477,0.348843893,-0.041194647,0.40237846
-0.262104752,0.485967618,-0.082389295,-0.417850053,0.540576135,-0.519636968,-0.082389295,0,-0.300086184,1.077986241,-0.041348269,0.696727325,0.331760316,0.53912238,-0.082389295,0.397356576
-0.347237201,0.622046462,-0.082389295,-0.010960001,0.241439181,0.256559891,-0.082389295,0,-0.378401359,1.222806224,-0.082696539,0.773398535,0.258712173,0.566254682,-0.082389295,0.107970507
-0.346721247,0.594652683,-0.123583942,-0.363050046,0.056211994,0.744805747,-0.123583942,0,-0.455984616,1.32154273,-0.082696539,0.585286614,0.225231774,0.556036023,-0.123583942,0.205897246
-0.378194455,0.621650884,-0.041194647,-0.278110035,0.31176608,-0.147505644,-0.041194647,0,-0.237141277,0.878484396,-0.041348269,-0.038335605,0.118703232,0.580173201,-0.041194647,0.436276178
1.970945183,-2.846777338,-0.288362531,2.815350355,1.359735939,-1.685778794,-0.288362531,0,1.973981558,-1.431679342,-0.206741347,0.989147751,0.877338634,0.222343936,-0.288362531,1.333937953
1.162444894,-1.644813475,-0.247167884,1.263140159,1.024445016,-1.332764549,-0.247167884,0,1.600703621,-1.39148914,-0.206741347,0.724364622,-0.189468621,0.146232541,-0.247167884,1.142478623
0.373550867,-0.329813188,-0.247167884,0.920640116,0.703021368,-0.707331927,-0.247167884,0,1.38844754,-1.25517093,-0.206741347,0.699847665,-0.132399759,0.345496401,-0.247167884,1.211529529
0.316279947,-0.265729546,-0.164778589,0.642530081,0.495012228,-0.192148369,-0.164778589,0,1.184974469,-0.997992281,-0.165393078,0.205496671,0.381980915,0.228158,-0.164778589,0.583794022
0.019090307,-0.09671883,-0.082389295,-1.11244014,0.17556962,0.443711751,-0.082389295,0,0.969790717,-1.018763659,-0.082696539,0.54695101,0.381219996,0.419317406,-0.082389295,0.038919601
0.116605657,-0.059040022,0,-0.16029002,0.427656887,-0.44903412,0,0,1.015901521,-0.835878917,0.041348269,0.745315475,0.435245185,0.346201136,0,-0.078466938
-0.085648403,0.054985347,0.082389295,-0.609650077,0.467277676,-0.533214439,0.082389295,0,1.090557108,-0.940315476,0.124044808,0.54695101,0.766244584,-0.503357071,0.082389295,-0.078466938
0.109382298,-0.098597826,0.123583942,-0.374010047,0.265706914,-0.032151451,0.123583942,0,1.206931994,-0.765932507,0.206741347,0.564335761,0.71830674,0.006694984,0.123583942,0.362831123
0.044372064,0.196898968,0.164778589,-1.176830148,0.111185838,0.45348753,0.164778589,0,1.301349355,-0.659080672,0.248089616,0.929861293,0.646780433,0.375800012,0.164778589,1.137456739
0.059850691,0.383908484,0.123583942,-0.309620039,0.119109996,0.560369381,0.123583942,0,-0.125889814,0.849984132,0.248089616,0.101188166,0.577536881,0.537889093,0.123583942,0.951647029
0.024249849,0.461738463,0.082389295,-0.182210023,0.387540839,0.105578414,0.082389295,0,-0.040255464,0.988621007,0.165393078,0.264783129,0.563840354,0.572244931,0.082389295,0.897661775
0.042308247,0.5097023,0.082389295,-0.760350096,0.272145292,0.376910594,0.082389295,0,1.151306263,-0.39987319,0.165393078,1.069385063,0.558513927,0.580349385,0.082389295,1.123018822
2.258331692,-2.365853341,-0.041194647,1.787850225,1.888673468,-1.803739862,-0.041194647,0,2.54926873,-1.412067296,-0.041348269,1.459427552,1.373457272,0.419141222,-0.041194647,1.093515254
1.37140636,-1.166757418,-0.041194647,1.080930136,1.641043539,-1.728792222,-0.041194647,0,2.097675619,-1.328885171,0,0.585286614,1.082025618,0.297222044,-0.041194647,0.294407953
0.808500288,-0.603157611,0,0.460320058,1.524657472,-1.858810084,0,0,1.908840898,-1.220777392,0.041348269,0.686029017,0.955713204,0.447154444,0,0.588815906
0.663517148,-0.51365808,0.041194647,-0.213720027,1.187880769,-1.022872352,0.041194647,0,1.920551579,-1.080787961,0.082696539,0.682462914,0.78831121,0.581406488,0.041194647,0.357809239
0.593347372,-0.469551129,0.123583942,-0.010960001,0.898649012,-0.90686644,0.123583942,0,1.880296115,-0.917805098,0.124044808,0.860322289,0.909297197,-0.120333525,0.123583942,0.005021884
0.385417815,-0.28006925,0.205973236,-0.642530081,0.812969057,-0.796074277,0.205973236,0,1.861998177,-1.057214862,0.248089616,0.32763569,1.674019944,-2.179745778,0.205973236,-0.367853007
-0.021670078,0.25376331,0.288362531,0.23564003,-0.206770991,0.571991696,0.288362531,0,1.738304116,-0.862446959,0.330786155,0.191678023,1.145181825,-0.70861118,0.288362531,-0.240422699
0.10835039,0.34741641,0.329557178,-0.427440054,-0.368225704,0.870478818,0.329557178,0,1.6248569,-0.723713473,0.413482694,0.574588306,1.094200309,-0.477634239,0.329557178,0.059007138
0.164073447,0.314088961,0.288362531,-0.427440054,-0.043830497,0.942059245,0.288362531,0,1.610218549,-0.798297213,0.413482694,0.853190084,1.0980049,-0.460368228,0.288362531,-0.30884587
0.224956047,0.303309459,0.247167884,-0.406890051,-0.13792987,0.989960562,0.247167884,0,1.253042798,-0.454748273,0.413482694,0.567901863,0.700044704,0.493666963,0.247167884,0.043941486
0.19606261,0.469056657,0.205973236,-0.171250022,-0.075527128,0.994413973,0.205973236,0,1.113246552,-0.280172083,0.372134425,1.246798675,0.795920392,0.581406488,0.205973236,0.554290453
0.07790909,0.757235256,0.082389295,-0.084940011,0.040858938,0.927938675,0.082389295,0,1.148378593,-0.116899386,0.289437886,0.68959512,0.945821268,0.581758855,0.082389295,1.074055453
2.149465348,-2.105266309,0.164778589,2.290640289,1.863415215,-1.549135126,0.164778589,0,2.597575287,-0.842351858,0.496179233,0.73818327,1.406937671,0.410684401,0.164778589,1.726272645
1.588623094,-1.623254472,0.205973236,0.653490082,1.578145537,-1.296594167,0.205973236,0,1.819546961,-0.376396701,0.537527502,0.578154409,1.148225498,0.537536725,0.205973236,1.96167346
1.47614507,-1.819757862,0.247167884,1.616600204,1.348344963,-1.258577248,0.247167884,0,1.836381064,-0.237856437,0.537527502,0.292420426,0.722872249,0.374742909,0.247167884,1.687353044
1.245513526,-1.691788367,0.329557178,0.600060076,1.128944846,-1.557064369,0.329557178,0,1.356243169,0.181725409,0.578875772,0.017384751,0.510576083,0.331225514,0.329557178,1.206507645
0.548459353,-0.568148955,0.45314112,1.220670154,0.985319487,-1.310931976,0.45314112,0,1.07811451,0.273022864,0.70292058,0.219315319,0.383502751,0.561145353,0.45314112,0.720640362
0.424114382,-0.531557986,0.617919709,0.075350009,0.80058756,-0.917837037,0.617919709,0,0.442810101,0.763324009,0.909661927,-0.100742403,0.44970263,0.58105412,0.617919709,0.809151069
0.192966884,-0.189580774,0.90628224,0.204130026,0.632199208,-0.496283718,0.90628224,0,0.386452452,0.571551049,1.240448082,0.23357973,0.476334766,0.581230304,0.90628224,0.858114438
-0.006707405,0.170098556,1.277034065,0.300030038,0.583663742,-0.36463656,1.277034065,0,0.278128659,0.632512629,1.653930777,-0.086923755,0.426875086,0.581230304,1.277034065,0.686742645
-0.126408788,0.352064452,1.730175185,-0.16029002,0.41824695,-0.152067675,1.730175185,0,1.21717884,-0.615219249,2.191458279,0.14264411,0.353066025,0.581230304,1.730175185,0.735706015
