S7_T,S7_H,S7_R,S7_P,S8_T,S8_H,S8_R,S8_P,S9_T,S9_H,S9_R,S9_P,S4_T,S4_H,S4_R,S4_P
15.093,56.995,146.591,0.14,8.695,97.904,130.281,0.19,11.652,68.13,92.078,0.14,18.583,45.763,180.14,0.14
17.898,44.73,38.657,0.21,8.737,99.752,16.141,0.29,12.567,65.275,29.84,0.21,21.201,36.461,36.177,0.21
17.599,43.936,0,0.28,9.236,99.854,0,0.36,13.442,59.844,0,0.28,21.808,33.647,0,0.28
8.573,94.256,146.945,0.13,5.749,99.734,406.001,0.17,6.181,99.915,289.581,0.13,11.153,99.818,212.109,0.13
8.785,91.112,292.593,0.12,6.177,94.358,211.848,0.15,5.696,99.91,772.267,0.12,11.312,97.477,386.483,0.12
8.72,94.864,1055.598,0.09,6.092,92.464,344.688,0.12,5.71,99.914,962.784,0.09,11.162,99.803,693.656,0.09
8.4,99.725,297.244,0.07,5.888,94.333,171.498,0.08,5.424,99.911,654.095,0.07,10.479,99.809,476.802,0.07
7.724,99.722,259.933,0.06,5.63,99.423,421.691,0.06,4.501,99.905,322.034,0.06,10.094,99.796,656.043,0.06
6.979,98.129,189.479,0.04,5.925,96.902,250.538,0.02,5.524,99.908,1217.166,0.04,9.976,99.801,698.567,0.04
10.872,78.098,382.65,0.08,7.539,92.09,323,0.06,6.34,99.921,1027.891,0.08,11.854,85.769,757.278,0.08
12.479,69.81,487.192,0.12,7.506,89.751,88.349,0.1,9.874,83.385,893.76,0.12,15.28,61.985,922.834,0.12
14.973,63.151,260.476,0.16,9.544,77.384,122.884,0.14,10.338,86.857,398.385,0.16,15.772,58.69,745.388,0.16
13.757,58.721,68.517,0.15,10.743,72.993,20.006,0.13,10.627,76.985,72.736,0.15,17.754,45.651,98.628,0.15
14.432,60.802,13.145,0.14,12.495,59.773,13.99,0.13,9.75,86.081,35.439,0.14,17.052,51.02,24.828,0.14
13.667,59.738,0,0.19,8.846,99.852,0,0.19,12.627,72.982,0,0.19,18.247,46.202,0,0.19
7.761,99.723,70.658,0.09,6.132,99.828,153.089,0.09,5.067,99.907,60.32,0.09,10.842,99.804,79.711,0.09
7.938,99.717,105.713,0.1,5.891,99.826,192.375,0.11,4.698,99.908,243.729,0.1,10.164,99.804,143.239,0.1
6.668,99.396,220.079,0.11,5.559,99.825,259.972,0.13,3.65,99.901,182.096,0.11,9.823,99.794,230.456,0.11
6.287,99.528,471.59,0.09,5.221,99.816,259.913,0.11,4.765,99.904,485.497,0.09,9.844,99.802,704.43,0.09
7.183,99.717,152.764,0.06,5.303,97.946,287.967,0.07,4.992,99.913,234.438,0.06,9.947,99.81,627.93,0.06
7.594,99.571,201.752,0.83,5.769,94.637,309.755,1.15,5.031,99.91,513.544,0.83,9.823,99.809,1069.273,0.83
8.787,94.162,432.844,0.36,7.109,89.859,244.364,0.59,5.9,99.911,1458.871,0.36,10.392,99.809,550.817,0.36
9.508,92.148,151.991,0.27,7.539,92.426,242.157,0.53,6.375,99.919,349.765,0.27,10.965,99.72,754.614,0.27
10.227,94.466,96.08,0.27,8.68,88.179,561.483,0.54,6.708,99.925,306.369,0.27,11.583,93.122,352.047,0.27
10.36,89.651,62.832,0.31,8.385,89.534,64.337,0.58,7.305,99.922,539.097,0.31,12.587,99.836,318.564,0.31
10.599,86.424,46.793,0.29,8.949,95.548,8.779,0.52,7.043,99.927,45.613,0.29,14.025,72.706,35.337,0.29
11.213,75.279,0,0.26,10.063,76.894,0,0.45,8.573,94.818,0,0.26,16.201,61.394,0,0.26
6.401,99.709,153.616,0.43,5.95,95.535,181.931,0.49,3.667,99.9,186.207,0.43,10.576,99.811,199.599,0.43
6.265,99.711,371.625,0.26,5.764,89.806,436.686,0.33,2.935,99.894,369.125,0.26,10.249,99.81,202.959,0.26
6.401,94.344,309.687,0.2,4.66,92.731,476.55,0.29,3.654,99.891,1151.686,0.2,10.324,99.811,772.771,0.2
6.364,96.129,298.761,0.15,3.964,94.595,483.883,0.22,3.49,99.892,619.506,0.15,10.386,99.812,446.141,0.15
5.416,97.855,1178.008,0.15,3.69,90.569,583.131,0.19,2.424,99.889,355.456,0.15,10.416,99.809,1634.759,0.15
6.326,97.78,281.122,0.01,4.672,91.075,280.999,0.01,3.466,99.896,488.506,0.01,10.493,99.817,493.244,0.01
8.825,87.222,1529.07,0.01,5.773,99.826,337.562,0.01,5.762,99.916,247.711,0.01,11.351,92.544,461.282,0.01
10.761,79.431,156.497,0.02,7.624,96.708,381.301,0.02,8.121,99.926,241.802,0.02,12.791,77.308,172.204,0.02
12.1,71.245,164.076,0.02,8.986,82.394,426.31,0.03,11.335,76.857,291.847,0.02,15.346,62.178,314.985,0.02
13.44,69.951,143.217,0.03,11.557,71.379,47.955,0.04,10.716,80.615,221.141,0.03,15.306,62.262,560.068,0.03
15.149,64.188,56.534,0.06,12.109,74.282,38.157,0.06,10.685,75.338,38.552,0.06,19.482,46.957,39.5,0.06
15.472,57.593,0,0.11,11.135,84.216,0,0.1,12.187,67.989,0,0.11,18.72,47.963,0,0.11
8.683,99.727,136.213,0.03,6.6,99.835,448.986,0.03,6.434,99.916,134.379,0.03,10.858,99.811,91.494,0.03
8.72,99.728,197.449,0.04,6.252,99.826,308.409,0.04,6.412,99.915,146.674,0.04,10.83,0,205.646,0.04
8.687,99.733,138.131,0.06,6.282,99.825,78.73,0.07,6.3,99.918,282.279,0.06,10.58,99.809,292.808,0.06
8.725,99.734,306.376,0.07,6.248,99.83,344.172,0.08,6.372,99.917,374.423,0.07,10.625,99.812,377.528,0.07
8.645,99.729,996.27,0.08,6.328,99.833,578.337,0.09,6.267,99.917,478.466,0.08,10.598,0,860.484,0.08
8.778,99.736,549.412,0.42,6.865,99.83,533.82,0.46,6.479,99.911,305.645,0.42,10.725,99.815,695.852,0.42
9.238,99.736,446.259,0.25,7.885,99.85,452.588,0.26,6.958,99.921,541.391,0.25,11.357,99.816,653.396,0.25
10.597,90.665,188.891,0.21,8.716,99.847,223.257,0.23,7.402,99.926,293.588,0.21,12.626,96.356,325.97,0.21
11.674,84.088,342.548,0.28,8.422,99.849,206.59,0.3,7.9,99.922,193.896,0.28,13.607,83.409,290.655,0.28
13.672,77.834,173.473,0.45,10.476,81.513,167.571,0.5,7.999,99.923,145.355,0.45,14.908,70.304,293.626,0.45
15.219,75.199,25.447,0.61,11.201,82.842,19.061,0.7,8.343,99.927,35.987,0.61,17.047,61.602,34.165,0.61
13.877,74.802,0,0.79,13.27,65.416,0,0.94,9.433,97.751,0,0.79,17.55,58.631,0,0.79
7.697,99.726,115.038,0.05,7.128,83.724,81.904,0.08,5.548,99.908,229.151,0.05,10.063,99.81,338.834,0.05
7.49,99.718,256.47,0.05,5.514,96.496,284.898,0.09,5.472,99.914,497.495,0.05,10.008,0,264.687,0.05
7.258,99.722,256.638,0.07,5.283,98.294,309.467,0.09,4.992,99.908,458.617,0.07,10.078,0,586.504,0.07
7.233,99.719,341.364,0.08,5.336,96.765,400.019,0.09,4.665,99.909,859.18,0.08,9.932,0,372.84,0.08
7.401,99.721,467.851,0.07,5.088,99.817,806.613,0.07,5.133,99.91,426.82,0.07,9.923,99.804,980.279,0.07
7.729,99.724,1278.592,0,6.824,91.454,1402.267,0,5.818,99.914,1282.238,0,10.282,99.808,878.663,0
8.686,99.727,887.544,0,7.772,89.04,319.773,0,7.199,99.386,1045.53,0,11.877,97.476,1095.418,0
10.142,86.036,962.68,0,9.486,78.986,558.329,0,8.34,92.079,723.784,0,12.545,83.104,529.118,0
11.114,85.005,155.348,0,10.434,72.957,161.285,0,8.317,99.932,777.209,0,14.529,71.262,649.03,0
12.806,78.222,126.881,0,10.744,68.966,553.607,0,9.213,99.761,390.171,0,15.5,67.916,282.861,0
13.538,74.802,45.013,0,11.951,68.849,86.835,0,10.707,88.192,34.34,0,16.278,63.871,43.021,0
17.64,64.712,0,0,12.794,66.272,0,0,11.278,90.14,0,0,18.541,55.891,0,0
6.75,96.308,178.331,0,6.059,86.85,176.518,0,1.29,99.876,162.756,0,10.387,99.806,217.387,0
7.158,91.757,191.551,0,6.13,87.492,189.269,0,2.329,99.892,611.563,0,10.392,99.806,315.61,0
8.006,92.997,272.46,0,5.79,95.773,178.409,0,2.428,99.889,364.368,0,10.302,99.812,321.52,0
7.829,98.048,195.568,0,5.231,99.816,535.016,0,3.49,99.901,378.134,0,10.201,99.808,535.819,0
7.651,99.72,221.264,0,5.087,99.699,499.771,0,3.69,99.898,777.203,0,10.389,99.809,571.695,0
7.939,99.726,382.648,0.6,6.409,93.642,505.512,0.5,4.991,99.913,1343.045,0.6,10.461,96.909,931.303,0.6
9.219,85.987,139.261,0.55,7.148,96.531,154.398,0.45,6.012,99.914,525.031,0.55,11.173,94.65,750.25,0.55
10.027,87.843,315.157,0.66,7.542,94.441,191.884,0.48,7.703,97.936,929.778,0.66,12.689,78.923,1008.764,0.66
12.649,75.041,227.857,0.94,8.382,90.594,344.912,0.72,7.395,99.931,696.41,0.94,14.343,67.709,155.452,0.94
11.613,80.234,402.968,1.26,9.818,83.76,76.062,0.96,8.266,99.032,407.518,1.26,14.671,69.344,436.576,1.26
12.647,78.555,67.017,1.54,12.546,65.603,36.355,1.17,10.034,87.827,53.091,1.54,16.1,62.406,27.693,1.54
13.979,71.97,0,1.84,11.408,87.115,0,1.39,11.82,78.806,0,1.84,17.319,57.543,0,1.84
6.616,96.447,78.58,1.02,5.812,98.993,129.642,1.32,5.603,99.914,359.947,1.02,9.851,99.808,126.404,1.02
7.427,94.126,219.112,1.03,5.178,96.592,309.599,1.37,5.715,99.912,250.634,1.03,9.93,99.807,335.997,1.03
7.131,99.715,390.699,1.05,3.59,96.92,267.45,1.41,5.538,99.913,138.685,1.05,10.012,99.807,1001.922,1.05
6.468,99.714,535.7,0.96,4.36,96.115,142.977,1.51,4.623,99.908,249.358,0.96,9.63,99.805,485.071,0.96
5.389,99.702,242.32,0.85,5.574,91.817,511.97,1.64,5.491,99.916,244.726,0.85,9.303,99.799,299.52,0.85
6.958,99.715,202.983,0.01,5.556,92.708,432.601,0.02,6.247,99.918,737.332,0.01,10.082,99.811,503.945,0.01
8.114,99.725,237.381,0.01,6.596,93.454,363.738,0.02,6.882,99.923,434.644,0.01,11.596,86.063,372.559,0.01
9.499,93.531,138.211,0.01,7.671,95.706,285.161,0.02,6.698,99.924,408.131,0.01,12.848,78.519,303.089,0.01
12,78.209,59.136,0.01,8.414,95.755,682.604,0.01,7.34,96.21,278.538,0.01,15.303,67.399,198.749,0.01
14.041,73.755,23.027,0.01,9.01,95.446,249.47,0.01,8.292,93.69,232.242,0.01,15.379,65.977,181.671,0.01
12.884,71.127,58.932,0.02,11.193,76.061,54.241,0.01,7.44,99.925,63.81,0.02,16.028,62.291,71.356,0.02
11.03,87.481,0.155,0.02,11.869,71.634,0,0.02,8.92,99.931,0,0.02,15.849,60.017,0,0.02
7.447,99.72,77.324,0,6.501,99.361,189.675,0,6.055,99.92,113.614,0,10.973,99.815,90.201,0
7.8,99.732,273.26,0,6.239,99.828,250.458,0,6.113,99.919,171.926,0,10.921,99.814,151.304,0
8.017,99.731,152.1,0,5.899,99.823,173.468,0,6.056,99.915,173.534,0,10.605,99.811,160.337,0
7.936,99.727,311.951,0,6.094,99.831,365.091,0,6.066,99.921,286.853,0,10.437,0,578.679,0
8.107,99.733,208.668,0,6.803,97.018,936.046,0,6.049,99.912,371.118,0,10.346,0,536.564,0
8.344,99.732,542.797,0,6.498,99.831,326.77,0,6.103,99.919,621.491,0,10.475,0,1146.385,0
9.049,99.746,538.635,0,7.665,99.842,886.727,0,6.644,99.921,618.116,0,10.957,99.815,488.959,0
11.055,83.353,343.576,0,8.987,95.523,792.004,0,7.058,99.923,657.072,0,11.68,99.825,438.175,0
11.073,90.458,292.202,0,8.629,98.966,248.69,0,7.435,99.929,224.095,0,12.807,87.978,452.408,0
11.379,85.073,136.951,0,10.169,88.662,193.078,0,7.813,99.93,188.599,0,14.647,78.217,137.787,0
12.55,86.538,42.513,0,12.43,75.605,61.555,0,8.194,99.933,14.344,0,15.108,75.218,24.772,0
14.333,73.188,0,0,12.891,65.169,0,0,9.463,99.94,0,0,17.805,60.387,0,0
8.978,99.729,100.876,0,7.113,97.996,160.038,0,6.226,99.917,65.947,0,11.01,99.813,114.558,0
9.064,97.185,228.02,0,6.764,99.836,248.727,0,6.274,99.92,200.931,0,10.776,99.808,319.014,0
8.55,99.732,348.127,0,6.948,99.833,710.322,0,5.889,99.92,392.701,0,10.651,99.814,777.808,0
8.312,99.73,960.605,0,6.885,99.834,364.679,0,5.929,99.915,371.188,0,10.572,99.814,438.722,0
8.44,99.731,1410.681,0,6.561,99.836,491.17,0,6.035,99.918,353.741,0,10.333,99.811,1012.686,0
8.519,99.732,613.663,0.46,6.639,99.831,612.604,0.34,5.976,99.917,746.699,0.46,10.479,99.811,489.871,0.46
10.187,91.587,418.744,0.73,7.434,99.835,399.159,0.45,6.165,99.92,239.845,0.73,11.276,99.826,1442.691,0.73
12.108,78.862,166.623,0.99,10.361,74.062,399.432,0.69,7.628,99.923,979.801,0.99,12.099,97.61,1201.685,0.99
13.478,77.692,178.141,1.08,11.402,71.453,365.868,0.81,8.379,99.932,330.682,1.08,14.967,69.653,645.517,1.08
15.32,65.512,124.547,1.17,12.309,67.001,386.412,0.98,9.309,95.262,130.229,1.17,16.627,63.907,337.292,1.17
15.971,64.349,39.598,1.2,13.01,66.274,67.061,1.06,10.112,88.002,51.457,1.2,17.449,58.17,31.709,1.2
16.6,60.478,0,1.21,13.245,65.067,0,1.03,11.151,82.192,0,1.21,18.71,52.031,0,1.21
9.322,96.86,167.361,0.94,7.102,99.834,224.697,1.19,6.236,99.915,201.89,0.94,11.985,88.101,108.378,0.94
9.033,99.141,453.195,0.93,6.967,99.831,569.973,1.26,5.997,99.919,363.102,0.93,11.191,99.815,644.276,0.93
8.824,99.729,412.204,0.83,6.869,99.838,439.559,1.22,5.999,99.921,325.161,0.83,10.991,99.813,564.836,0.83
8.635,99.732,286.821,0.7,6.962,98.771,296.874,1.1,6.01,99.912,472.438,0.7,10.841,99.813,981.476,0.7
8.609,99.731,1013.067,0.69,6.932,97.033,287.927,1.05,5.81,99.912,546.596,0.69,10.702,99.808,1263.941,0.69
8.613,99.732,182.199,0.02,7.2,96.319,405.3,0.02,6.072,99.917,375.181,0.02,10.974,99.818,1198.709,0.02
9.993,97.545,399.362,0.02,7.888,95.83,371.393,0.02,7.633,99.928,1006.657,0.02,11.763,99.825,1121.218,0.02
11.625,82.228,203.517,0.01,9.539,86.658,190.753,0.02,8.147,99.932,1002.172,0.01,14.517,74.416,309.358,0.01
13.639,71.154,239.623,0.02,10.182,83.948,168.047,0.02,11.025,87.268,664.543,0.02,16.72,59.544,715.833,0.02
14.201,63.641,176.748,0.02,10.41,84.501,121.576,0.02,11.353,84.154,226.189,0.02,19.515,46.988,439.577,0.02
16.759,52.9,67.777,0.04,10.093,95.396,18.082,0.03,11.406,74.434,44.944,0.04,21.295,37.867,72.611,0.04
14.7,57.092,0,0.05,9.799,96.896,0.003,0.03,11.735,69.068,0,0.05,21.24,38.649,0,0.05
8.626,95.434,80.557,0.03,7.251,99.836,249.774,0.03,6.981,99.922,233.049,0.03,11.946,99.818,211.022,0.03
8.925,97.84,332.582,0.03,7.279,99.838,262.246,0.02,6.789,99.923,384.005,0.03,11.978,99.821,529.606,0.03
8.935,96.172,216.484,0.02,6.185,99.832,328.356,0.02,6.72,99.92,300.806,0.02,11.579,99.816,463.22,0.02
9.138,99.735,327.586,0.02,6.064,99.828,432.368,0.02,6.641,99.923,490.525,0.02,11.741,99.82,1116.847,0.02
8.742,99.73,1113.547,0.02,6.278,99.826,453.883,0.01,5.582,99.915,1259.47,0.02,11.417,99.816,715.596,0.02
9.062,99.735,1345.726,0.01,5.546,99.818,556.534,0.01,6.188,99.921,1398.7,0.01,11.751,99.826,1161.608,0.01
10.057,96.311,1281.045,0.01,8.171,99.849,165.183,0.01,6.751,99.925,1153.354,0.01,12.823,86.027,1042.038,0.01
12.091,75.646,714.269,0.01,8.011,99.852,652.787,0.01,8.899,97.831,251.541,0.01,16.146,64.357,892.97,0.01
12.384,76.234,156.867,0.01,9.081,97.395,241.742,0.02,9.3,94.241,658.991,0.01,17.226,56.305,664.807,0.01
13.792,69.756,473.217,0.03,11.029,87.278,104.368,0.03,9.614,92.911,370.87,0.03,19.089,49.585,408.429,0.03
15.671,60.339,34.6,0.05,10.834,96.559,75.77,0.06,12.642,75.293,17.91,0.05,18.758,49.546,34.675,0.05
18.199,52.205,0,0.09,11.009,99.36,0,0.11,13.822,66.394,0,0.09,21.46,42.36,0,0.09
9.868,99.732,64.218,0.49,7.952,99.845,424.009,0.57,5.904,99.916,118.509,0.49,11.561,99.819,112.616,0.49
9.679,99.738,126.578,0.51,6.634,99.833,342.748,0.6,6.936,99.916,207.889,0.51,11.89,99.82,295.801,0.51
9.176,99.734,298.255,0.5,6.118,99.828,446.76,0.55,6.798,99.92,246.681,0.5,11.694,99.812,477.43,0.5
9.008,99.734,249.876,0.43,4.477,99.809,355.471,0.49,6.732,99.922,154.022,0.43,11.865,99.817,297.533,0.43
9.271,99.735,241.673,0.34,6.59,91.404,677.244,0.4,6.755,99.923,530.628,0.34,11.566,99.82,539.068,0.34
8.994,99.734,342.752,0.04,7.971,80.922,868.862,0.06,5.666,99.909,311.463,0.04,11.403,99.816,1163.124,0.04
9.148,99.737,163.105,0.02,8.898,78.078,1088.178,0.04,5.867,99.912,278.062,0.02,11.697,99.818,610.028,0.02
9.928,87.701,79.288,0.02,10.991,74.501,1075.844,0.03,6.211,99.919,1043.497,0.02,14.359,72.95,385.993,0.02
10.955,76.104,176.06,0.02,11.586,72.473,572.744,0.03,6.032,99.92,905.414,0.02,15.774,60.532,305.679,0.02
11.677,74.438,66.081,0.03,10.824,72.252,119.759,0.04,7.061,99.92,144.762,0.03,15.964,53.992,193.309,0.03
12.357,71.285,31.387,0.04,11.817,70.672,46.298,0.05,8.4,99.927,20.118,0.04,17.13,49.972,33.627,0.04
13.376,72.001,0,0.05,11.602,67.877,0,0.06,8.661,89.297,0,0.05,19.57,41.598,0,0.05
2.911,76.618,38.516,0.02,4.857,59.366,214.76,0.02,1.769,65.757,410.577,0.02,6.004,73.264,129.792,0.02
3.426,68.43,627.806,0.01,5.495,57.618,682.444,0.02,3.517,62.298,688.857,0.01,5.62,72.813,507.674,0.01
2.36,74.881,382.446,0.01,3.892,70.872,863.047,0.02,1.291,79.548,831.558,0.01,4.089,73.628,72.02,0.01
1.074,83.76,1080.431,0.01,2.998,76.575,1107.666,0.01,3.278,76.518,959.77,0.01,4.571,71.181,733.379,0.01
2,81.017,452.441,0.01,3.554,76.739,1172.612,0.01,3.382,81.281,1329.579,0.01,3.296,73.966,595.72,0.01
2.582,82.15,838.783,0.02,5.02,71.674,1165.752,0.03,4.68,80.522,505.082,0.02,5.001,74.884,799.614,0.02
10.502,62.911,370.53,0.01,5.97,73.579,413,0.01,6.842,70.692,580.506,0.01,10.189,60.854,986.709,0.01
12.017,53.824,324.878,0.01,9.557,65.21,956.308,0.01,8.124,66.289,1095.167,0.01,12.832,54.462,417.841,0.01
14.71,54.132,299.319,0.01,12.971,50.75,729.236,0.01,9.787,62.062,843.111,0.01,16.802,40.754,835.465,0.01
16.06,46.858,168.137,0.01,14.001,49.366,177.911,0.01,10.492,62.179,162.642,0.01,16.94,42.223,173.357,0.01
15.415,49.05,37.666,0.01,13.88,53.128,117.043,0.01,10.533,67.983,51.366,0.01,19.103,35.47,63.104,0.01
15.965,47.322,0,0.01,14.757,48.031,0,0.01,11.58,65.988,0,0.01,19.447,35.251,0,0.01
8.878,79.729,162.171,0.13,5.771,88.614,144.755,0.11,6.88,93.121,113.012,0.13,10.526,91.138,191.037,0.13
7.245,89.301,342.48,0.15,5.976,92.376,201.557,0.14,5.561,99.914,243.746,0.15,9.184,99.784,634.488,0.15
6.198,91.928,696.445,0.15,5.652,97.87,1051.078,0.15,6.057,99.92,275.413,0.15,8.333,99.778,490.869,0.15
6.085,97.145,295.558,0.09,5.358,99.751,602.783,0.1,5.781,99.918,713.011,0.09,7.707,99.782,1141.567,0.09
5.443,96.9,377.856,0.04,5.104,98.1,292.132,0.04,5.034,99.908,636.469,0.04,7.431,99.776,1118.142,0.04
6.961,89.803,690.171,0.06,5.627,96.59,676.699,0.05,7.328,89.081,645.633,0.06,9.91,99.8,1234.944,0.06
9.52,82.871,1296.412,0.07,6.558,95.221,1243.479,0.07,7.499,99.641,329.85,0.07,11.582,92.064,570.118,0.07
12.045,74.808,280.122,0.1,9.506,74.675,283.474,0.13,7.978,99.925,238.707,0.1,14.755,69.524,175.49,0.1
14.515,66.151,136.253,0.12,14.298,58.37,167.102,0.16,8.292,99.931,174.261,0.12,14.996,67.95,161.929,0.12
14.051,63.991,141.727,0.16,13.934,59.098,94.295,0.22,9.592,94.965,99.776,0.16,18.488,54.41,102.239,0.16
15.772,60.717,54.003,0.2,13.605,60.349,54.965,0.24,12.103,73.635,62.415,0.2,20.476,46.399,30.354,0.2
17.75,53.074,0,0.27,14.777,58.707,0,0.29,11.516,82.859,0,0.27,20.641,45.464,0,0.27
8.422,99.725,193.803,0.7,7.589,88.047,235.809,0.62,6.398,99.914,144.783,0.7,10.944,99.809,152.355,0.7
8.432,99.725,243.068,0.71,7.118,95.568,994.216,0.62,6.162,99.919,347.949,0.71,11.199,99.811,328.001,0.71
8.294,99.72,309.382,0.75,6.532,96.45,398.261,0.63,5.525,99.917,500.253,0.75,10.702,99.81,475.004,0.75
7.592,99.72,1266.137,0.71,7.676,84.786,710.92,0.56,6.262,99.916,519.763,0.71,10.714,99.811,644.348,0.71
7.595,99.718,236.282,0.6,7.155,89.15,1274.86,0.44,6.227,99.919,281.536,0.6,10.775,99.81,464.012,0.6
8.009,99.722,204.717,0.28,6.836,97.549,1233.404,0.23,6.69,99.917,817.14,0.28,10.972,99.816,983.897,0.28
9.466,99.118,540.351,0.31,7.307,99.841,1273.979,0.29,6.928,99.92,1500.049,0.31,11.555,99.821,531.26,0.31
12.398,80.258,313.811,0.34,9.192,93.528,658.091,0.35,8.757,94.72,411.333,0.34,13.777,78.325,790.175,0.34
11.791,89.367,101.898,0.29,13.634,62.625,695.701,0.33,8.268,99.925,795.281,0.29,15.134,69.141,768.356,0.29
13.97,74.671,128.513,0.26,15.134,61.433,163.745,0.33,9.541,99.933,111.332,0.26,17.238,63.32,258.972,0.26
13.073,71.035,50.996,0.3,15.811,59.026,103.934,0.38,9.707,88.354,32.62,0.3,19.559,49.81,29.643,0.3
15.095,65.565,0,0.33,17.029,53.042,0,0.4,11.481,86.231,0,0.33,19.906,48.263,0,0.33
9.244,98.105,95.058,0.1,6.929,87.822,429.606,0.07,6.737,99.924,214.716,0.1,11.492,99.817,134.319,0.1
8.584,99.736,313.159,0.08,8.237,82.185,284.494,0.07,6.488,99.918,289.757,0.08,11.399,99.821,424.384,0.08
8.746,99.734,316.635,0.1,7.277,93.902,1120.4,0.08,6.595,99.919,241.039,0.1,11.161,99.817,363.659,0.1
8.856,99.736,302.088,0.08,6.33,99.822,717.969,0.07,6.333,99.92,649.971,0.08,11.346,99.813,601.361,0.08
8.962,98.233,188.016,0.11,6.076,87.471,1172.429,0.11,6.252,99.921,1169.745,0.11,11.228,99.812,968.593,0.11
8.806,99.741,216.853,0.04,6.62,94.277,1232.64,0.04,6.409,99.916,686.655,0.04,11.193,99.814,637.088,0.04
10.29,95.828,266.225,0.05,8.553,91.867,1023.653,0.05,7.381,99.928,585.173,0.05,11.91,99.822,448.789,0.05
12.009,75.816,426.241,0.06,12.003,70.649,530.761,0.07,8.234,99.932,1119.045,0.06,13.72,87.875,655.079,0.06
13.326,73.156,228.358,0.06,12.287,64.844,678.634,0.07,7.779,99.923,365.73,0.06,15.126,71.229,326.748,0.06
12.413,82.897,238.352,0.07,12.951,63.959,400.545,0.08,9.06,99.935,344.207,0.07,15.785,67.496,340.629,0.07
13.91,72.209,23.103,0.08,14.11,60.729,51.531,0.08,10.825,89.6,45.265,0.08,19.39,48.385,86.384,0.08
14.141,62.301,0,0.09,15.866,56.014,0,0.08,11.795,87.16,0,0.09,18.947,47.699,0,0.09
7.685,94.357,187.121,0.06,7.773,81.721,89.552,0.07,6.654,99.923,178.006,0.06,11.648,99.82,124.276,0.06
7.514,94.25,219.108,0.05,6.587,83.509,203.833,0.06,5.168,99.906,261.754,0.05,11.046,99.805,220.008,0.05
6.113,99.705,364.566,0.04,4.779,91.288,393.264,0.05,5.885,99.911,399.808,0.04,10.811,99.808,325.724,0.04
7.393,99.719,539.101,0.04,5.261,90.297,699.23,0.05,5.966,99.909,245.901,0.04,11.013,99.811,1086.075,0.04
7.743,99.718,555.88,0.04,6.548,93.181,509.36,0.05,6.247,99.917,356.377,0.04,11.226,95.741,1147.274,0.04
8.237,99.726,1062.409,0.11,7.191,94.637,1238.464,0.16,6.389,99.92,477.835,0.11,11.261,99.816,380.136,0.11
11.773,75.357,232.071,0.12,7.498,98.723,1091.738,0.17,7.449,99.922,289.127,0.12,11.958,99.823,327.414,0.12
12.172,76.464,383.191,0.14,8.441,94.615,360.853,0.2,7.838,99.926,978.996,0.14,13.186,83.483,457.555,0.14
11.823,83.969,247.802,0.19,11.781,69.581,327.05,0.26,8.318,99.932,742.644,0.19,14.476,73.014,595.279,0.19
14.894,62.168,107.289,0.28,13.912,70.633,204.815,0.34,10.04,90.65,171.984,0.28,17.668,59.243,204.933,0.28
16.616,57.797,63.608,0.36,12.877,71.95,46.3,0.43,10.586,84.213,26.066,0.36,19.605,50.535,43.724,0.36
17.939,55.438,0,0.45,15.547,54.704,0,0.5,11.568,78.733,0,0.45,19.597,48.604,0,0.45
8.709,99.727,106.213,0.27,7.49,81.548,481.906,0.24,6.229,99.918,137.025,0.27,11.016,99.816,85.693,0.27
8.66,99.728,112.904,0.25,5.703,88.261,729.395,0.23,6.044,99.913,555.354,0.25,10.991,99.809,299.79,0.25
8.502,99.731,375.821,0.22,7.174,83.148,949.231,0.2,6.078,99.914,462.271,0.22,10.967,99.81,640.976,0.22
8.006,99.723,436.971,0.19,6.511,87.247,1190.009,0.17,5.941,99.914,340.52,0.19,10.896,99.807,580.629,0.19
8.054,99.725,128.049,0.17,6.71,84.238,750.838,0.15,5.905,99.915,591.845,0.17,10.872,99.814,610.595,0.17
7.931,99.724,293.607,0.06,7.89,82.231,920.885,0.05,6.426,99.92,1415.592,0.06,11.059,99.815,1143.969,0.06
9.696,98.982,338.511,0.04,10.733,68.119,597.261,0.04,7.054,99.923,408.243,0.04,11.347,99.819,877.476,0.04
9.821,99.737,356.564,0.03,12.583,61.878,1075.964,0.04,7.399,99.923,609.614,0.03,14.448,75.647,945.558,0.03
11.834,81.61,296.459,0.04,13.915,62.338,200.633,0.04,7.907,99.924,819.209,0.04,15.385,67.431,818.883,0.04
12.771,72.654,150.792,0.06,13.889,60.224,107.476,0.06,7.522,99.926,367.192,0.06,16.487,62.387,119.758,0.06
11.963,76.458,59.771,0.08,14.605,58.352,29.285,0.08,9.008,96.721,59.718,0.08,16.865,57.776,56.125,0.08
13.33,70.297,0,0.1,15.254,54.184,0,0.09,11.659,81.335,0,0.1,18.355,53.964,0,0.1
9.059,87.599,81.396,0.13,6.113,92.353,154.686,0.17,6.194,99.917,126.909,0.13,10.747,99.813,251.525,0.13
8.386,90.338,192.24,0.11,4.824,99.807,191.095,0.14,5.048,99.906,352.036,0.11,9.883,99.803,325.434,0.11
6.129,99.701,369.736,0.1,4.715,97.156,290.392,0.12,6.044,99.914,370.417,0.1,9.871,99.798,643.904,0.1
