S6_T,S6_H,S6_P,S6_V,S2_T,S2-H,S2_P,S2_V,S3_T,S3_H,S3_P,S3_V,S5_T,S5_H,S5_P,S5_V
0.760622463,0.473010014,0.165393078,-0.977128013,-0.812128197,-0.110777458,0.164778589,0.800900663,-0.261350701,0.092398472,0.164778589,-0.674579977,0.836024456,-0.280217159,0.164778589,-0.208581074
0.217320704,0.374208967,0.041348269,-1.020285422,-0.85836567,-0.15110434,0.041194647,0.485447448,-0.506293735,0.34300876,0.041194647,0.586326657,0.464644748,-0.056914856,0.041194647,-0.368545506
-0.422621457,0.181250521,-0.041348269,-0.795645573,-0.975280425,-0.353224615,-0.041194647,0.690492038,-0.14005116,0.257105026,-0.041194647,0.268817585,-0.017084587,0.274089962,-0.041194647,-0.098801561
-1.078910751,0.273036694,-0.124044808,0.172629638,-1.738859275,-0.24754875,-0.123583942,1.060273306,-0.216229616,0.171547678,-0.123583942,-0.396632739,-0.577795127,0.713341933,-0.123583942,-0.111347791
-1.502493804,0.22827982,-0.165393078,0.293249064,-2.057897842,0.159849929,-0.205973236,0.66420427,-0.39261204,-0.048407447,-0.205973236,-0.388517491,-0.596280089,0.848957235,-0.205973236,-0.53948789
-1.870304287,0.284794019,-0.206741347,2.02286524,-0.912529568,-0.695031378,-0.247167884,0.814920806,-0.702599754,0.084604786,-0.247167884,-0.22215491,-0.515618433,0.67399171,-0.247167884,-0.196034844
-2.128012024,0.26315659,-0.206741347,2.403535723,-0.616609737,-1.102672991,-0.288362531,0.240094947,-0.306471786,-0.239612532,-0.288362531,-0.991074644,-0.555389111,0.584670788,-0.288362531,1.003698399
-2.218882849,0.187376186,-0.206741347,1.383250301,-0.541969244,-1.554042547,-0.288362531,0.855228717,-0.150012958,-0.46320471,-0.288362531,-1.141206729,-0.445599635,0.331549457,-0.288362531,-0.294836405
0.780335182,0.390609941,4.341568289,0.371817681,1.676108418,-2.309564248,5.767250616,1.307378325,1.806015382,-1.875074141,5.767250616,0.950498404,1.918235008,-2.977681759,5.767250616,1.237371933
0.400504748,0.59621492,4.713702713,-0.233492651,1.522864219,-2.0083273,6.055613146,0.129686322,1.092281853,-0.642805863,6.055613146,-0.999189891,0.40975001,0.237054458,6.055613146,0.537919611
0.239918211,0.499883899,4.837747522,1.512722529,0.887429225,-0.238803161,5.808445263,-0.061338125,0.543796974,0.084604786,5.808445263,-0.982959396,0.232742487,0.894298495,5.808445263,-0.442254607
0.088466835,0.613406303,4.713702713,0.095167621,0.334561148,-0.011417852,5.10813626,-0.58183593,0.209783746,0.357903359,5.10813626,-1.134105887,0.116791356,0.76780591,5.10813626,-0.123894021
0.078850875,0.654309936,4.382916558,-0.432680694,0.152253395,-0.071908175,4.284243314,-0.555548162,0.235567224,0.416442597,4.284243314,-0.697911315,0.071979325,0.800484296,4.284243314,-0.588104531
-0.007692768,0.629313271,3.721344247,-0.614163134,-0.012219904,0.052716466,3.377961075,-0.650184127,0.123643493,0.445019443,3.377961075,-0.887605233,-0.061896618,0.796807977,3.377961075,-0.134871972
-0.082216461,0.445444522,3.101120206,1.115453043,-0.465347145,-0.488052443,2.595262777,0.70451218,-0.246700998,0.386480205,2.595262777,-0.920066225,-0.506095877,0.528300573,2.595262777,0.084687052
-0.359156119,0.319374386,2.687637512,2.161190271,-1.440297302,-0.144059283,2.059732363,0.45915968,-0.658650645,0.367082588,2.059732363,0.260702337,-0.84218611,0.736489123,2.059732363,-0.282290175
-0.566860862,0.015561165,2.315503087,1.227219667,-2.254076837,0.06024739,1.771369832,1.472115004,-0.759440602,0.255892675,1.771369832,0.110570252,-0.744159792,0.779379505,1.771369832,-0.269743945
-1.066410002,0.449100161,1.653930777,-1.106600241,-2.538767568,0.175883509,1.235839418,0.855228717,-1.367110281,0.31200721,1.235839418,0.347941252,-1.136265065,0.90532745,1.235839418,-0.55203412
-1.294308262,0.535946281,0.951010197,-0.4581325,-2.60217896,0.168352585,0.617919709,0.608123698,-1.31144141,0.609552804,0.617919709,-0.420978482,-1.381610935,0.99805237,0.617919709,-0.57712658
-1.339984074,0.390412339,0.330786155,1.201767862,-2.917254316,0.351767017,0.082389295,1.307378325,-1.150294677,0.758671988,0.082389295,-0.151146491,-1.681291393,0.946720073,0.082389295,-0.233673534
1.637117248,-1.447188341,1.199099813,1.979707831,1.309511306,-0.799492578,1.565396596,0.66420427,1.405199509,-0.888739939,1.565396596,2.955979029,1.909272602,-1.530573901,1.565396596,1.652965802
0.595708743,-0.275901925,1.323144621,-0.095167621,0.896016185,-0.302937479,1.606591243,-0.336483429,0.755924673,-0.034725199,1.606591243,2.123151718,1.138505666,-0.518769377,1.606591243,1.836454415
0.818318225,-1.139126676,1.281796352,1.599037348,0.792312137,-0.416873067,1.524201948,-0.226074804,0.520943437,0.220214914,1.524201948,0.950498404,1.039919198,-0.374031359,1.524201948,0.746500685
0.168279306,-0.594930507,1.240448082,1.737362378,0.667470958,-0.449669025,1.606591243,-0.993677628,0.554930748,0.19007933,1.606591243,1.133091481,0.789531974,0.086597723,1.606591243,0.428140099
-0.628883806,0.012004327,1.281796352,2.256357891,0.6813422,-0.502385491,1.730175185,-0.883269002,0.552000808,0.067458678,1.730175185,1.093529648,0.563791367,0.122135467,1.730175185,0.46421051
-0.8971691,0.116634636,1.075055005,2.299515301,0.527437467,-0.163250991,1.64778589,-0.390811483,0.465860554,0.088761418,1.64778589,0.617773243,0.447280086,0.275587721,1.64778589,0.268175666
-0.815433437,0.032851348,0.909661927,2.317220904,0.409862177,-0.342049696,1.483007301,-0.348751055,0.336943168,0.175011538,1.483007301,0.974844148,0.414791363,0.376618398,1.483007301,0.183488614
0.06058055,-0.657076365,0.826965388,1.495016925,0.01420151,-0.406426947,1.318228712,-0.240094947,0.305885798,0.10382921,1.318228712,0.419964076,0.355975572,0.392276791,1.318228712,0.036070411
0.034617457,-0.381421443,0.661572311,-0.069715815,-0.687947553,-0.004372794,0.90628224,0.252362572,0.069146598,0.245327901,0.90628224,-0.080138073,0.231062036,0.388600473,0.90628224,0.084687052
0.11875711,-0.729003528,0.413482694,1.564732741,-0.079594508,-0.797063248,0.411946473,0.348751055,0.159974756,0.320666861,0.411946473,0.339826004,0.031648497,0.669498432,0.411946473,-0.208581074
-0.094717209,-0.15378383,0.124044808,-0.87310759,-0.089502538,-0.27645778,0,0.115666179,0.19923596,-0.071442117,0,-0.072022825,0.087663536,0.410794543,0,-0.600650761
-0.122122696,-0.075236998,-0.041348269,-0.579858526,-0.002972409,-0.463273275,-0.123583942,-0.718532323,0.189274162,-0.091359314,-0.123583942,-0.626902896,0.101107145,0.312895545,-0.123583942,-0.233673534
2.079451424,-2.350526317,-0.082696539,1.875687408,1.057847342,-2.176922818,-0.041194647,1.649119308,1.587441813,-2.4857527,-0.041194647,2.210390633,2.127171103,-2.305460128,-0.041194647,2.13129082
1.626058894,-2.230878249,-0.124044808,2.498703344,-0.105355386,-0.929704678,-0.164778589,0.226074804,1.009657528,-1.979163141,-0.164778589,2.543115795,1.07184777,-1.173154055,-0.164778589,1.62944162
1.073621972,-1.977651165,-0.165393078,2.52415515,-0.923098133,-0.309010805,-0.205973236,0.033297839,0.526217331,-1.057083547,-0.205973236,2.004466219,0.935171075,-1.20814716,-0.205973236,1.372243905
0.665424456,-1.542630153,-0.206741347,1.771666986,-0.245388878,-0.457199949,-0.288362531,-0.268135233,0.420153481,-0.589808801,-0.288362531,1.314670152,0.736317687,-0.925887602,-0.288362531,0.232105255
0.939960124,-1.799611677,-0.248089616,1.088894637,-0.15159286,-0.374845654,-0.288362531,-0.965637342,0.433631208,-0.538197284,-0.288362531,0,0.619246255,-0.759636313,-0.288362531,1.237371933
0.651962111,-0.789173366,-0.248089616,-0.718183556,-0.540648173,0.052473533,-0.288362531,-0.636163984,0.319363525,-0.307157806,-0.288362531,0.079123667,0.652295128,-0.894843135,-0.288362531,1.383221857
0.017308729,-0.027812495,-0.248089616,-0.968275211,-0.364285238,0.028666097,-0.288362531,-0.308443144,0.073248515,0.093264437,-0.288362531,-0.253601495,0.415911664,-0.387511193,-0.288362531,-0.172510662
-0.320692277,0.269479857,-0.248089616,-0.571005724,-0.345790249,-0.255322607,-0.288362531,0.567815787,-0.060942764,0.188693786,-0.288362531,0.158247333,0.181768801,0.004765598,-0.288362531,-0.699452322
-0.275978062,0.106853333,-0.248089616,-0.475838104,-0.030054358,-0.600287499,-0.288362531,-0.937597056,0.154114875,-0.128249425,-0.288362531,0.443295414,0.045092106,0.214996547,-0.288362531,-0.515963708
-0.056734166,0.068518526,-0.248089616,-0.87310759,0.004954015,-0.008988522,-0.288362531,-0.718532323,0.125401457,-0.059664993,-0.288362531,-0.032460991,0.054054513,0.231063421,-0.288362531,-0.05018492
-0.258188535,0.15566105,-0.206741347,-0.968275211,-0.052512559,-0.004615727,-0.288362531,-0.897289145,0.052152943,0.033166462,-0.288362531,0.229255752,-0.005321429,0.249036533,-0.288362531,-0.159964432
-1.000059876,0.482396114,-0.206741347,-0.623015936,-0.240104595,0.317756394,-0.288362531,-0.678224413,-0.18986015,0.326728616,-0.288362531,-0.404747986,-0.110629702,0.386694234,-0.288362531,-0.134871972
2.79343648,-3.471325399,0.496179233,1.244925271,1.531451179,-2.429330228,0.535530414,-0.089378411,2.008181283,-2.758531693,0.535530414,1.750864723,2.674998184,-3.348309119,0.535530414,2.10619836
2.357833476,-3.375488383,0.537527502,2.152337469,0.999720233,-1.29629061,0.45314112,-0.37679134,1.304409552,-1.755744156,0.45314112,2.337191381,2.170302683,-2.628023029,0.45314112,1.309512756
2.020794066,-3.105069916,0.496179233,2.213200482,0.726919138,-0.853666642,0.411946473,0.814920806,0.709045624,-0.702557452,0.411946473,2.305744795,1.609592144,-1.847554245,0.411946473,1.62944162
1.416911757,-2.412474574,0.578875772,1.460712318,0.598775283,-0.740702787,0.45314112,0.334730912,0.416051564,-0.311834017,0.45314112,1.71130289,0.878035735,-0.953936549,0.45314112,0.856280197
0.847646904,-1.567132813,0.496179233,-0.795645573,0.519511043,-0.82937334,0.329557178,1.088313592,0.136535232,0.076811101,0.329557178,1.869550223,0.031088347,0.09326956,0.329557178,1.151116602
0.011539152,-0.630597685,0.496179233,-1.029138224,0.101392174,-0.295892422,0.370751825,-0.322463287,0.028713418,-0.021908916,0.370751825,0.665450324,0.092144739,0.072709409,0.370751825,2.021511308
0.002884788,0.206642391,0.454830964,-0.994833617,-0.843173358,0.081382563,0.288362531,0.033297839,-0.131261339,-0.129288583,0.288362531,-0.055792329,0.109509401,-0.055417096,0.288362531,0.379523457
-0.439449388,-0.465698737,0.248089616,0.068609215,-0.824017833,-0.058546859,0.123583942,-0.129686322,-0.507465711,0.238746567,0.123583942,-0.159261739,0.055174813,0.042754222,0.123583942,-0.821778065
-0.890437928,-0.046979898,0.041348269,0.328660272,-0.333900613,-0.258723669,-0.041194647,-1.198722218,-0.139465172,0.167391046,-0.041194647,-0.039561833,-0.010362782,0.07039469,-0.041194647,-0.711998552
-0.901496282,0.133529616,-0.041348269,-0.587604728,-0.411843783,-0.04664314,-0.123583942,-0.732552466,-0.162318709,-0.11474037,-0.123583942,-1.141206729,-0.045652257,-0.00095312,-0.123583942,-0.515963708
-1.184205516,0.238159925,-0.124044808,-0.389523285,-0.536684961,0.265525794,-0.164778589,-0.842961092,-0.413707612,0.429085686,-0.164778589,-0.991074644,-0.110069551,-0.003540158,-0.164778589,-0.588104531
-1.073621972,0.127700354,-0.124044808,0.362964879,-0.904603144,0.253622076,-0.164778589,0.37679134,-1.036612982,0.351148831,-0.164778589,-0.681680819,-0.475287605,0.416785581,-0.164778589,-0.600650761
2.259750681,-1.816803059,1.157751544,0.362964879,1.525506361,-1.861109888,1.153450123,1.279338039,1.477276047,-1.664991017,1.153450123,1.902011215,1.844295157,-1.868250556,1.153450123,1.151116602
1.63182847,-1.045068078,1.157751544,-0.907412198,1.123900876,-0.640614381,1.153450123,1.375726522,0.992663873,-0.693724608,1.153450123,1.893895967,1.324475595,-1.080020655,1.153450123,1.433406777
1.442394052,-0.979464183,1.116403274,-0.328660272,0.929042951,-0.144788082,1.071060829,0.417099251,0.81921139,-0.20618628,1.071060829,1.48914798,0.996787618,-0.497119946,1.071060829,1.102499961
1.054390052,-0.916626717,1.116403274,0.760234366,0.802880702,0.08842762,0.988671534,0.362771197,0.799873782,-0.03940141,0.988671534,-0.230270158,0.859550772,-0.218536706,0.988671534,1.016244629
0.816875831,-0.627732454,0.909661927,0.916264999,0.714368967,0.05465993,0.782698298,0.320710769,0.696739873,0.128769004,0.782698298,-0.373301401,0.670219941,0.159307131,0.782698298,0.588104531
0.734178572,-0.388436318,0.744268849,-0.648467741,0.710405755,0.051015935,0.576725062,0.169994233,0.559618653,0.291916821,0.576725062,-0.119699906,0.602441744,0.345710091,0.576725062,-0.343453046
0.609651886,0.195082668,0.496179233,-0.527848315,0.605380636,0.346908357,0.494335767,0.334730912,0.487542115,0.505983384,0.494335767,-0.143031243,0.554828961,0.433260934,0.494335767,0.51439543
0.588496773,0.233713878,0.578875772,-0.510142711,0.526116396,0.512102812,0.782698298,0.280402858,0.409019707,0.645750144,0.782698298,-0.34084041,0.433836476,0.415560141,0.782698298,0.942535528
0.51156909,0.420843061,1.157751544,-0.13832503,0.473273569,0.551457962,1.359423359,0.390811483,0.39554198,0.700305943,1.359423359,-0.333739568,0.301080834,0.561795918,1.359423359,0.061162871
0.470701259,0.385175883,2.067413471,0.657320543,0.44619162,0.585225652,2.10092701,0.212054661,0.31760556,0.742045458,2.10092701,0.561980914,0.361577076,0.386966553,2.10092701,-0.699452322
0.425506245,0.448013349,3.183816745,-0.208040845,0.42637556,0.611462418,2.718846719,0.431119394,0.290064119,0.765426515,2.718846719,0.039561833,0.298840233,0.443200609,2.718846719,-0.01254623
0.385119212,0.543158758,3.721344247,-0.354112077,0.384101298,0.62360907,2.801236013,0.143706465,0.280102321,0.782572623,2.801236013,0.094339756,0.229941735,0.609724218,2.801236013,-0.503417478
1.203437437,-1.468232964,0.041348269,1.115453043,0.716350573,0.013361316,0.535530414,0.99192511,0.969810336,-1.223868417,0.535530414,2.995540862,1.386092138,-1.738217812,0.535530414,2.65823248
0.895726706,-0.930755267,0.082696539,0.73478256,0.247370484,0.123409976,0.411946473,2.101268916,0.583644166,-0.58513259,0.411946473,2.115036471,0.854509419,-0.816959648,0.411946473,2.11874459
0.984193541,-1.229430833,0.124044808,-0.112873225,0.024770075,0.491939371,0.329557178,0.553795644,0.390268087,-0.613189858,0.329557178,0.839928152,0.563791367,-0.46525852,0.329557178,1.971326388
0.602439916,-0.04342306,0.124044808,1.05459003,-0.082236649,0.467403136,0.288362531,-0.103398554,0.093758099,-0.116818686,0.288362531,0.347941252,0.390704897,-0.406573585,0.288362531,1.469477188
0.435603004,-0.024255657,0.124044808,1.909992016,-0.035999176,0.293463092,0.205973236,-0.979657485,0.092586123,-0.191984453,0.205973236,-0.151146491,0.303881586,-0.353471208,0.205973236,0.893918887
0.272612476,0.138173265,0.124044808,1.909992016,-0.040622923,0.286418034,0.123583942,-0.869248859,-0.026955453,0.086336716,0.123583942,0.285048081,0.159922936,-0.300641151,0.123583942,-0.123894021
0.104813968,0.339332197,0.041348269,0.285502862,-0.12318984,0.48222205,0,-0.075358268,-0.139465172,0.393581119,0,-0.697911315,-0.025486843,-0.02273871,0,-0.503417478
0.081735663,0.350101511,0,1.521575331,-0.204435687,0.553644359,-0.041194647,-0.212054661,-0.138293196,0.399816067,-0.041194647,-0.777034982,-0.06525752,0.088640122,-0.041194647,-0.638289451
0.00961596,0.43013036,-0.041348269,1.002579818,-0.238783524,0.546842234,-0.082389295,-0.007010071,-0.222675485,0.575433781,-0.082389295,-0.357070905,-0.147039477,0.359598405,-0.082389295,-0.919011347
-0.038944639,0.564796187,-0.082696539,-0.147177832,-0.245388878,0.482950849,-0.082389295,-0.774612895,-0.203923865,0.453679094,-0.082389295,-0.95151281,-0.019325188,0.126901065,-0.082389295,0.318360586
-0.0485606,0.53960192,-0.082696539,0.362964879,-0.300213311,0.490724706,-0.123583942,0.403079108,-0.20861177,0.35166841,-0.123583942,-1.07019831,0.000840226,0.113693551,-0.123583942,0.51439543
0.057695762,0.33389814,-0.041348269,1.020285422,-0.345790249,0.511616946,-0.041194647,0.485447448,-0.327567358,0.36257957,-0.041194647,-0.856158648,-0.000840226,-0.004765598,-0.041194647,-0.53948789
1.764528723,-2.590711663,-0.206741347,1.521575331,1.158248713,-2.402850529,-0.288362531,3.552353706,1.343084768,-2.377853453,-0.288362531,2.987425614,1.21524627,-1.880232631,-0.288362531,1.910163516
1.195263871,-1.699131012,-0.206741347,-0.337513073,0.35834042,-0.26358233,-0.247167884,3.498025652,0.597707881,-0.973777708,-0.247167884,2.527899705,0.449520687,-0.919760404,-0.247167884,2.032489259
0.55532171,-0.48773137,-0.206741347,0.104020423,0.448173226,-0.287146833,-0.247167884,1.785815701,0.051566954,-0.39306154,-0.247167884,0.40373358,-0.052374061,-0.256933809,-0.247167884,1.469477188
0.499068342,-0.287362846,-0.165393078,-0.389523285,0.468649822,-0.236373831,-0.164778589,0.431119394,-0.14649703,-0.137601848,-0.164778589,-0.658349482,0.022686091,-0.203150633,-0.164778589,-0.442254607
0.314441903,-0.14716416,-0.082696539,0.190335241,0.491108023,-0.26844099,-0.082389295,-1.088313592,-0.664510527,0.141412094,-0.082389295,-0.745588396,-0.181208651,0.111514992,-0.082389295,-0.05018492
0.461566096,-0.401675658,0.041348269,1.140904848,0.574996011,-0.690901517,0,-0.485447448,-0.559618653,0.062089695,0,-0.777034982,-0.235543239,0.200018954,0,-0.784139375
0.321173075,-0.044213469,0.124044808,0.518995513,0.404577894,0.203820806,0.082389295,0.58183593,-0.082624325,-0.017059512,0.082389295,-0.095354162,0.126874063,-0.264558766,0.082389295,0.010977951
0.279824446,-0.026626882,0.206741347,0.156030634,0.322010977,0.494125768,0.123583942,-0.129686322,0.187516198,0.041652919,0.123583942,-0.420978482,-0.074219927,0.287569796,0.123583942,-0.368545506
0.155778558,0.216720097,0.248089616,0.337513073,0.23944406,0.565548077,0.164778589,1.019965396,0.188688174,0.382669959,0.164778589,-1.181782968,-0.000280075,0.18476904,0.164778589,-0.111347791
0.050483792,0.482692517,0.248089616,0.258944456,0.164803567,0.476391658,0.123583942,0.567815787,0.155286851,0.470652009,0.123583942,-0.943397562,0.119592108,0.175101685,0.123583942,-0.796685605
0.015866335,0.624966025,0.165393078,-0.069715815,0.15159286,0.469832466,0.082389295,0.348751055,0.188688174,0.367255781,0.082389295,-1.053967814,0.046772558,0.478057554,0.082389295,-0.442254607
0.026924689,0.614493114,0.165393078,0.18148244,0.15159286,0.460358078,0.082389295,-0.061338125,0.115439659,0.592926275,0.082389295,-0.872389144,0.057415415,0.60482246,0.082389295,-0.895487166
2.213113273,-2.581325564,-0.041348269,3.181475693,1.138432653,-0.512831611,-0.041194647,2.169617113,1.368282257,-1.329516154,-0.041194647,2.6628157,1.714340266,-1.802076824,-0.041194647,2.266162792
2.032814017,-2.640606192,0,2.376977317,0.84713657,-0.070450577,-0.041194647,1.484382629,1.006727588,-0.972218971,-0.041194647,1.521608972,0.902122202,-0.833298841,-0.041194647,1.494569648
