S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
13.649,62.267,0.07,7.818,99.847,0.07,9.63342,87.17887,0.07,16.921,49.823,0.07
12.34,67.693,0.05,8.815,99.816,0.04,7.87598,87.78811,0.05,14.217,73.377,0.05
10.549,76.581,0.04,9.075,97.422,0.03,7.26769,97.0734,0.04,14.062,74.74,0.04
9.974,81.123,0.03,7.682,99.846,0.02,6.79178,92.37632,0.03,13.507,78.057,0.03
8.994,87.305,0.02,7.355,99.842,0.03,7.04501,97.07406,0.02,12.884,77.815,0.02
8.301,88.884,0.02,7.276,99.842,0.03,5.95612,97.93941,0.02,12.535,81.95,0.02
8.955,86.626,0.02,7.446,99.842,0.03,6.31756,99.79858,0.02,11.788,96.146,0.02
9.333,85.902,0.02,7.516,99.843,0.02,6.2472,99.02543,0.02,11.851,99.819,0.02
17.627,49.118,0.58,10.163,81.781,0.47,12.53873,67.55264,0.58,21.358,36.941,0.58
18.871,45.148,0.71,11.456,71.394,0.55,13.7045,68.66868,0.71,20.216,44.349,0.71
16.437,56.801,0.67,11.153,79.04,0.5,11.78191,79.79338,0.67,19.021,46.969,0.67
11.385,82.342,0.57,9.885,88.26,0.42,8.15629,94.3202,0.57,16.776,59.605,0.57
10.275,83.794,0.44,8.794,97.682,0.35,6.64705,97.54704,0.44,10.421,0,0.44
9.331,98.428,0.33,8.924,99.842,0.28,6.34883,99.70428,0.33,10.27,0,0.33
8.986,99.724,0.21,8.216,99.851,0.17,6.47795,99.34515,0.21,10.759,0,0.21
8.92,99.721,0.14,7.574,99.832,0.1,6.69737,98.959535,0.14,11.212,0,0.14
8.98,99.724,0.1,7.24,94.464,0.06,6.5192,97.75052619,0.1,11.601,0,0.1
9.031,99.726,0.07,7.126,92.694,0.04,6.40818,99.04711,0.07,11.668,0,0.07
8.786,99.726,0.07,6.768,98.294,0.04,6.25516,99.91135833,0.07,11.34,0,0.07
8.432,99.723,0.08,6.243,95.719,0.04,6.07129,99.91152993,0.08,10.916,0,0.08
17.122,57.352,0.17,11.632,71.628,0.2,12.04178,82.13945,0.17,19.096,54.525,0.17
15.805,61.563,0.2,11.971,74.974,0.23,10.88394,91.39288,0.2,15.661,72.882,0.2
10.321,84.023,0.23,9.997,92.842,0.27,7.37467,96.51122,0.23,11.195,87.459,0.23
9.222,84.499,0.24,9.193,99.27,0.29,5.98355,98.76506,0.24,10.949,99.813,0.24
8.676,96.664,0.23,8.481,99.851,0.27,6.13674,99.83512,0.23,10.516,0,0.23
8.164,99.719,0.22,8.014,99.85,0.25,5.48806,99.50835381,0.22,10.506,0,0.22
8.12,99.719,0.17,7.804,99.849,0.19,5.47498,99.78249381,0.17,10.407,0,0.17
8.197,99.721,0.11,7.522,99.845,0.11,5.41579,99.91277464,0.11,10.306,0,0.11
8.029,99.719,0.06,7.336,99.844,0.06,5.13538,99.90603,0.06,10.632,0,0.06
7.912,99.718,0.04,7.163,99.842,0.04,5.61728,99.87865143,0.04,10.74,0,0.04
7.842,99.717,0.02,7.01,99.841,0.03,5.10591,99.85093,0.02,9.524,0,0.02
7.538,99.715,0.01,6.921,99.84,0.02,5.58191,99.85582,0.01,8.733,0,0.01
15.329,63.251,0.25,11.006,79.513,0.29,11.47159,81.02348,0.25,19.73,53.458,0.25
11.548,82.454,0.36,12.19,78.705,0.43,8.83279,94.05901,0.36,16.733,55.268,0.36
10.21,79.384,0.41,10.227,97.183,0.49,8.37463,96.07099,0.41,15.826,63.399,0.41
11.398,78.504,0.45,9.384,99.859,0.5,7.83458,97.07041,0.45,12.56,84.34,0.45
10.406,90.821,0.42,9.063,99.859,0.45,6.60777,98.94923,0.42,12.095,99.818,0.42
9.595,99.702,0.35,8.713,99.855,0.34,6.82858,99.42999,0.35,11.977,99.82,0.35
8.94,99.725,0.26,8.355,99.853,0.24,5.92679,99.82927,0.26,11.519,0,0.26
8.51,99.722,0.16,7.982,99.85,0.16,6.04419,99.0852,0.16,11.719,99.816,0.16
8.786,99.488,0.08,7.642,99.847,0.09,6.08299,98.43828089,0.08,12.064,99.826,0.08
9.035,99.728,0.04,7.344,99.845,0.04,6.40246,99.9138425,0.04,10.967,0,0.04
8.891,99.728,0.02,7.419,99.845,0.02,6.53119,99.9138425,0.02,10.506,0,0.02
8.82,99.728,0.02,7.142,99.843,0.01,5.98823,99.91428,0.02,10.637,0,0.02
16.414,60.517,0.28,11.342,80.529,0.11,12.04928,79.33667,0.28,20.736,55.722,0.28
15.586,62.782,0.37,12.282,73.731,0.15,10.75541,89.08716,0.37,18.774,55.716,0.37
12.646,78.133,0.42,11.108,84.718,0.16,8.51051,95.84764,0.42,16.399,57.668,0.42
12.705,71.952,0.46,11.18,92.414,0.18,8.44065,86.85076,0.46,14.354,82.654,0.46
11.651,77.595,0.45,10.515,98.874,0.17,7.69311,87.85631,0.45,12.043,99.819,0.45
9.759,95.163,0.4,10.002,99.513,0.16,6.05745,98.28746,0.4,12.034,97.172,0.4
9.38,98.327,0.3,9.05,99.858,0.12,6.34234,99.63214,0.3,12.266,0,0.3
9.321,99.728,0.17,8.712,99.855,0.07,6.68949,99.91226,0.17,12.041,0,0.17
9.375,99.197,0.11,8.206,99.852,0.05,6.70353,99.81273,0.11,12.037,0,0.11
9.383,99.081,0.08,7.084,99.842,0.03,7.13436,99.91699,0.08,12.087,0,0.08
8.946,99.726,0.06,6.771,99.84,0.02,6.60609,99.91471,0.06,11.808,0,0.06
8.79,99.509,0.04,6.551,99.839,0.02,5.8154,99.6181,0.04,11.611,0,0.04
18.505,56.95,0.32,8.899,83.874,0.17,13.19786,76.07945,0.32,20.552,49.329,0.32
16.79,61.737,0.47,9.857,76.224,0.28,12.1704,78.57461,0.47,21.075,56.778,0.47
14.45,68.497,0.58,10.386,76.135,0.36,11.48031,90.55153,0.58,18.889,54.025,0.58
13.547,64.274,0.71,11.923,74.322,0.44,9.83368,82.53744,0.71,16.422,61.647,0.71
10.61,80.791,0.8,11.359,81.929,0.49,7.59401,96.53906,0.8,12.955,81.277,0.8
9.57,89.598,0.88,9.772,89.418,0.47,6.53328,98.94244,0.88,11.968,99.821,0.88
8.885,99.726,0.83,7.941,99.849,0.42,6.51878,99.91167,0.83,11.057,0,0.83
8.623,99.725,0.57,6.58,99.838,0.3,5.76179,99.91507,0.57,11.164,0,0.57
8.338,99.723,0.3,6.798,99.84,0.19,5.93166,99.91880931,0.3,10.632,0,0.3
7.935,99.719,0.14,6.974,99.841,0.09,5.84367,99.91890548,0.14,10.544,0,0.14
7.889,99.72,0.08,6.813,99.838,0.05,5.75214,99.88128381,0.08,10.777,0,0.08
7.746,99.718,0.04,6.602,98.999,0.02,5.82823,99.867324,0.04,10.481,0,0.04
13.83,64.274,0.68,9.737,90.023,0.82,9.63717,86.40467,0.68,13.178,96.354,0.68
11.041,93.392,0.55,11.047,78.214,0.66,6.95452,97.99043,0.55,13.709,88.435,0.55
11.075,94.505,0.56,12.944,66.763,0.64,7.59988,99.00193,0.56,14.708,71.048,0.56
11.469,95.098,0.94,12.777,73.361,1.08,7.43017,98.64383,0.94,14.53,74.055,0.94
11.22,93.54,1.45,11.93,78.919,1.6,7.02432,99.82676,1.45,14.097,74.637,1.45
10.426,97.394,1.81,10.607,84.372,2.01,6.61811,99.75028,1.81,13.091,79.141,1.81
10.626,86.272,1.5,10.126,85.737,1.78,6.32055,99.0682,1.5,12.294,94.384,1.5
9.692,97.251,1.05,9.028,94.328,1.15,6.35474,99.8866,1.05,10.696,0,1.05
8.724,99.12,0.85,8.863,91.969,0.65,5.61502,99.8901575,0.85,10.321,0,0.85
7.962,92.603,0.77,8.775,85.606,0.49,5.60165,99.89286,0.77,9.847,0,0.77
7.737,95.037,0.62,8.328,93.388,0.37,4.90865,99.37783,0.62,8.972,0,0.62
7.349,99.717,0.45,8.237,89.058,0.32,5.0999,99.67899,0.45,8.857,0,0.45
14.688,70.307,0.04,13.242,56.869,0.04,9.83883,93.50796,0.04,15.63,61.035,0.04
13.426,77.373,0.06,13.79,57.204,0.05,8.70083,97.99206,0.06,14.421,72.572,0.06
11.779,84.761,0.07,13.766,63.65,0.06,7.55681,99.00212,0.07,12.427,87.559,0.07
10.941,92.296,0.07,13.925,68.319,0.07,6.45284,97.90069,0.07,12.256,99.83,0.07
10.995,89.451,0.06,13.605,80.106,0.06,6.40263,97.2378,0.06,12.294,0,0.06
10.127,98.222,0.05,12.889,80.56,0.06,6.08256,99.90956,0.05,11.968,0,0.05
9.617,99.301,0.03,11.961,83.348,0.05,6.00921,99.84756,0.03,11.327,0,0.03
9.61,96.309,0.02,11.178,85.216,0.03,6.18896,99.42691,0.02,11.704,0,0.02
9.879,91.561,0.01,10.514,81.209,0.01,6.37653,99.17272,0.01,11.398,0,0.01
9.83,93.547,0,8.277,88.656,0,6.08911,99.44898,0,11.456,0,0
9.367,96.168,0,6.524,93.39,0,6.36028,99.52025,0,11.43,0,0
8.92,98.381,0,5.548,92.034,0.01,6.20242,99.4036,0,10.944,0,0
18.989,55.639,0.05,11.929,72.309,0.05,13.43623,75.65269,0.05,20.7,48.943,0.05
17.285,61.327,0.06,13.774,62.085,0.06,11.43694,77.4708,0.06,18.613,56.545,0.06
14.197,74.619,0.07,13.266,61.683,0.07,10.75525,90.66827,0.07,17.549,49.429,0.07
15.249,64.214,0.07,13.332,61.158,0.08,10.56149,90.32242,0.07,16.089,67.385,0.07
14.193,60.725,0.06,11.693,73.87,0.08,9.74363,86.52521,0.06,14.46,76.531,0.06
11.436,85.034,0.06,9.936,92.79,0.07,7.52548,97.91112,0.06,12.22,99.823,0.06
9.816,99.716,0.06,6.595,99.835,0.06,6.40093,99.90563,0.06,12.352,99.824,0.06
8.516,90.473,0.05,7.29,99.842,0.05,6.23466,99.08205,0.05,11.9,99.823,0.05
7.733,88.174,0.04,7.912,99.248,0.04,5.51093,97.81285,0.04,11.866,0,0.04
7.954,88.41,0.04,7.061,98.144,0.03,5.44083,98.51342,0.04,11.69,0,0.04
8.229,88.492,0.03,7.12,93.971,0.02,5.37341,99.09345,0.03,11.827,0,0.03
8.671,85.662,0.02,7.853,91.305,0.02,5.79572,98.58197,0.02,11.807,0,0.02
15.483,65.504,1.11,8.49,95.317,1.16,10.74173,83.5947,1.11,19.877,48.774,1.11
15.007,65.073,1.24,10.483,81.576,1.3,10.9897,85.40795,1.24,19.885,50.276,1.24
15.882,60.187,1.3,11.27,74.921,1.36,11.04162,87.28718,1.3,18.877,54.576,1.3
13.407,69.824,1.29,10.518,77.039,1.36,9.732911667,89.03953,1.29,16.574,62.887,1.29
11.211,61.921,1.28,10.817,74.227,1.33,7.2846,89.7794,1.28,14.071,61.726,1.28
10.169,75.559,1.03,11.333,72.308,1.15,7.81775,95.47043,1.03,12.258,77.596,1.03
9.48,84.873,0.79,11.679,71.428,0.94,5.81398,98.23268,0.79,12.859,82.162,0.79
8.915,87.138,0.4,10.92,73.718,0.49,5.55802,96.386,0.4,12.252,92.097,0.4
8.905,88.421,0.17,9.638,78.999,0.25,6.01217,99.28133,0.17,12.357,95.966,0.17
8.42,94.077,0.09,8.693,81.939,0.14,5.81156,99.67046,0.09,11.802,0,0.09
7.596,96.478,0.06,6.745,88.596,0.08,5.9429,99.74979,0.06,11.892,0,0.06
8.233,92.651,0.05,6.479,86.116,0.06,5.81679,99.35594,0.05,11.728,0,0.05
14.573,72.916,0.07,10.559,79.763,0.18,9.85602,94.33293,0.07,17.459,66.451,0.07
13.789,78.144,0.09,13.048,68.583,0.21,9.66747,97.80807,0.09,17.434,59.319,0.09
13.531,76.718,0.11,10.476,85.173,0.21,9.17095,98.10041,0.11,15.458,67.303,0.11
12.392,82.283,0.11,10.434,91.416,0.18,8.28651,91.66158,0.11,14.618,72.927,0.11
11.568,83.505,0.1,11.256,86.411,0.13,6.96573,92.68334,0.1,13.659,75.417,0.1
10.332,97.507,0.07,9.061,99.348,0.07,6.87688,99.19623,0.07,12.356,82.7,0.07
8.742,98.948,0.04,8.477,99.855,0.05,5.54804,98.97409,0.04,12.036,93.43,0.04
8.507,97.16,0.02,8.144,99.851,0.03,5.52242,99.85777,0.02,11.625,99.825,0.02
8.929,97.671,0.01,7.878,99.849,0.02,5.98159,98.4877,0.01,11.377,99.82,0.01
9.266,98.476,0.01,7.448,99.845,0.01,6.30375,99.3494,0.01,11.392,99.827,0.01
9.068,99.731,0,7.261,99.844,0.01,6.32453,99.87229,0,11.505,99.822,0
8.997,99.731,0,6.798,99.84,0.01,6.37063,99.91771,0,11.296,99.82,0
15.056,64.735,0.2,11.727,69.739,0.38,10.90624,88.464,0.2,17.594,62.534,0.2
14.721,67.28,0.27,13.466,64.281,0.45,11.07989,87.65929,0.27,18.828,56.56,0.27
15.274,63.607,0.29,14.633,63.581,0.43,10.53217,90.31242,0.29,17.801,60.188,0.29
13.983,68.474,0.28,10.987,92.024,0.39,9.33015,89.35845,0.28,14.823,79.639,0.28
12.009,75.296,0.22,10.944,96.241,0.27,7.66653,91.48863,0.22,14.604,74.964,0.22
10.759,86.469,0.16,9.411,99.863,0.17,7.29341,96.39783,0.16,13.297,99.833,0.16
10.095,96.996,0.1,8.781,99.857,0.1,7.26566,99.20047,0.1,12.721,0,0.1
10.004,99.037,0.06,8.355,99.852,0.06,6.04198,99.67939,0.06,12.213,0,0.06
9.406,98.961,0.03,8.003,99.85,0.04,6.09597,99.80999,0.03,11.742,0,0.03
9.023,99.727,0.02,7.67,99.847,0.02,5.33149,99.77367,0.02,11.684,0,0.02
8.314,99.723,0.01,7.204,99.843,0.01,5.29588,99.91113,0.01,11.544,0,0.01
8.712,99.727,0.01,6.469,99.837,0.01,5.88866,99.914,0.01,11.415,0,0.01
14.921,67.218,0.24,10.149,83.958,0.19,10.98901,86.04088,0.24,16.411,65.773,0.24
15.403,62.039,0.28,10.202,89.507,0.23,11.42254,80.11677,0.28,19.793,50.451,0.28
16.853,57.304,0.28,9.731,97.257,0.23,12.22076,75.61486,0.28,19.105,58.752,0.28
15.501,62.776,0.25,9.585,99.866,0.22,11.84494,83.48334,0.25,17.648,62.457,0.25
13.328,69.577,0.25,9.912,99.867,0.22,8.99654,89.21781,0.25,15.988,66.562,0.25
11.833,77.336,0.26,9.652,97.488,0.22,7.94541,88.75986,0.26,11.107,0,0.26
6.687,99.707,0.2,8.984,99.763,0.16,5.57559,99.46340667,0.2,10.133,0,0.2
7.549,99.716,0.15,8.497,99.855,0.11,6.04633,99.61566,0.15,9.69,0,0.15
7.665,99.719,0.12,8.302,99.854,0.08,6.00074,99.37922,0.12,10.406,99.808,0.12
7.512,99.718,0.09,7.598,99.848,0.06,6.00898,99.00862,0.09,10.208,0,0.09
7.263,98.139,0.07,7.673,99.848,0.05,5.47836,99.60364,0.07,10.683,0,0.07
6.934,98.393,0.06,7.672,99.848,0.05,5.90856,99.71272,0.06,10.602,99.81,0.06
16.179,61.829,0.73,9.207,94.513,0.86,11.72349,83.36564,0.73,19.565,57.523,0.73
16.351,62.368,0.59,10.435,81.207,0.68,10.95981,80.24344,0.59,20.22,54.386,0.59
14.287,75.072,0.35,11.272,83.05,0.38,9.94249,96.06191,0.35,16.472,59.598,0.35
9.571,91.369,0.21,10.916,82.091,0.2,7.13904,99.38406,0.21,16.081,57.894,0.21
9.915,90.014,0.2,10.985,83.818,0.18,6.45458,98.59696,0.2,14.164,70.183,0.2
8.94,95.957,0.19,9.437,86.004,0.18,6.64348,99.56565,0.19,13.585,73.114,0.19
8.149,97.421,0.23,9.107,85.96,0.23,5.47993,99.68437,0.23,12.196,98.293,0.23
8.692,94.728,0.27,8.179,87.634,0.26,5.97999,97.19779,0.27,12.835,98.367,0.27
8.874,93.337,0.25,7.663,91.264,0.23,6.03056,99.80846,0.25,12.319,99.826,0.25
7.952,96.998,0.23,7.125,97.786,0.2,6.10712,99.59714,0.23,12.37,99.828,0.23
8.056,96.804,0.21,6.74,84.731,0.18,6.12071,99.24985,0.21,12.424,99.833,0.21
8.286,98.125,0.19,6.479,83.906,0.16,6.04827,99.84022,0.19,11.145,0,0.19
13.957,69.263,0.49,10.676,67.952,0.67,10.12935,87.41213,0.49,13.552,83.691,0.49
11.217,75.501,0.71,12.009,68.381,0.92,6.89617,98.55212,0.71,13.145,87.486,0.71
11.642,86.606,1.01,12.622,68.76,1.24,7.28451,97.93412,1.01,13.327,88.961,1.01
11.925,87.589,1.36,12.982,71.457,1.6,7.48,95.61959,1.36,13.446,78.672,1.36
11.049,95.672,1.75,12.322,77.037,2.05,7.33943,99.29608,1.75,13.677,86.112,1.75
10.406,97.814,1.97,10.789,86.313,2.37,6.82162,99.6179,1.97,13.729,88.467,1.97
10.295,80.941,1.91,9.3,96.155,2.42,6.36057,97.0963,1.91,13.274,88.571,1.91
9.59,94.207,1.61,8.487,98.021,2.18,6.41592,98.62915,1.61,12.981,98.589,1.61
9.53,83.951,1.2,8.141,95.262,1.7,6.88209,98.74991,1.2,12.631,99.835,1.2
8.722,86.078,0.79,7.05,99.841,1.13,6.50485,98.42164,0.79,12.301,99.83,0.79
7.905,90.769,0.49,6.88,99.84,0.69,5.89714,99.55275,0.49,11.738,99.823,0.49
6.747,93.501,0.31,7.121,96.612,0.43,5.20193,99.7365,0.31,10.4,99.816,0.31
14.972,62.033,0.02,11.007,65.555,0.04,11.34057,84.7605,0.02,17.571,50.305,0.02
12.425,65.997,0.03,12.003,65.754,0.05,7.6192,83.96822,0.03,13.726,70.651,0.03
12.641,69.538,0.04,12.013,70.552,0.06,8.00375,95.07849,0.04,13.886,73.416,0.04
12.857,73.095,0.05,12.223,75.634,0.06,7.83021,95.87705,0.05,14.11,72.716,0.05
12.013,66.378,0.06,12.112,78.199,0.06,7.97011,89.52268,0.06,13.173,77.181,0.06
11.107,63.641,0.06,11.52,76.706,0.06,7.1121,87.17316,0.06,12.048,99.821,0.06
9.144,71.577,0.06,10.915,78.744,0.05,5.48913,94.8152,0.06,10.446,99.81,0.06
7.26,81.41,0.05,10.232,79.319,0.05,4.58368,97.31754,0.05,11.051,90.252,0.05
6.571,83.124,0.05,9.061,82.559,0.05,4.91717,99.19019,0.05,9.558,90.649,0.05
6.266,82.392,0.04,8.194,84.592,0.05,5.67873,98.10033,0.04,9.84,88.315,0.04
6.755,80.605,0.03,7.375,87.638,0.04,5.07354,97.4225,0.03,10.694,74.094,0.03
6.759,82.248,0.02,7.238,84.26,0.03,5.06732,97.49625,0.02,10.34,77.477,0.02
13.746,66.558,0.06,11.493,72.28,0.07,10.43078,81.32533,0.06,18.619,45.399,0.06
15.482,54.604,0.06,12.523,67.587,0.07,10.18599,79.79628,0.06,20.29,46.942,0.06
17.268,48.849,0.05,12.618,72.487,0.06,12.33235,73.54814,0.05,18.428,49.567,0.05
16.615,48.935,0.04,11.841,76.581,0.05,11.05805,71.59504,0.04,17.914,50.704,0.04
14.246,55.479,0.03,10.557,78.144,0.04,9.98097,82.66748,0.03,17.184,56.125,0.03
12.751,63.163,0.03,10.69,75.886,0.04,8.46017,86.10575,0.03,13.939,84.861,0.03
11.849,70.73,0.03,9.801,82.893,0.03,7.26565,94.78477,0.03,13.999,78.942,0.03
10.07,85.285,0.03,9.445,84.552,0.03,6.4154,96.79432,0.03,13.151,99.829,0.03
8.447,87.778,0.04,8.623,81.164,0.02,5.77173,97.13436,0.04,12.62,99.831,0.04
8.061,86.231,0.04,7.21,86.367,0.02,6.07015,98.20588,0.04,12.285,0,0.04
8.536,86.337,0.04,7.474,85.457,0.02,6.0019,99.74474,0.04,12.088,0,0.04
8.474,85.604,0.03,7.759,82.954,0.01,5.31558,99.32356,0.03,12.1,99.829,0.03
15.469,55.325,0.1,10.962,72.26,0.05,11.32323,77.64026,0.1,21.08,38.919,0.1
16.967,52.059,0.1,11.862,67.869,0.05,11.65215,77.65381,0.1,20.358,40.247,0.1
14.418,61.099,0.09,13.001,63.724,0.04,10.91295,82.55442,0.09,19.984,44.076,0.09
13.548,62.653,0.07,11.927,74.019,0.04,10.26261,78.76381,0.07,17.957,52.982,0.07
13.306,59.852,0.05,10.883,80.043,0.02,9.7473,80.04241,0.05,16.306,58.922,0.05
12.416,64.769,0.02,9.827,85.901,0.01,8.7984,89.50623,0.02,15.379,65.206,0.02
11.386,73.251,0.01,8.695,92.988,0,7.69009,91.67029,0.01,14.397,74.278,0.01
10.693,78.251,0.01,8.882,87.502,0,6.68063,96.9989,0.01,13.429,86.337,0.01
10.399,85.827,0,8.126,87.384,0,6.70151,99.20711,0,12.654,99.833,0
10.036,93.389,0,7.457,91.442,0,6.68782,99.84951,0,11.554,0,0
8.866,99.726,0,7.007,99.468,0,6.73143,99.70113,0,11.119,0,0
8.244,98.577,0,6.671,99.114,0,5.86223,99.34351,0,11.186,0,0
16.016,57.99,0.03,11.469,70.068,0.04,11.08957,82.22939,0.03,21.226,45.902,0.03
15.449,59.818,0.04,12.438,68.23,0.05,11.76691,80.31639,0.04,19.22,49.185,0.04
14.776,61.104,0.04,13.493,60.839,0.05,10.64031,86.9822,0.04,19.209,49.71,0.04
13.925,65.885,0.03,13.537,62.314,0.04,9.86507,96.72368,0.03,18.292,54.204,0.03
12.523,72.943,0.03,13.014,65.159,0.03,8.14932,96.62255,0.03,14.867,69.409,0.03
11.379,82.842,0.02,12.881,67.358,0.03,7.23487,99.05629,0.02,13.766,73.496,0.02
10.152,93.83,0.02,9.744,95.506,0.02,6.67454,99.42734,0.02,13.191,79.268,0.02
9.318,94.547,0.01,8.878,99.858,0.02,6.28708,97.80712,0.01,12.725,83.863,0.01
8.656,91.521,0.01,8.176,99.851,0.01,5.05958,99.39915,0.01,11.936,91.801,0.01
7.498,97.201,0,7.893,99.848,0.01,5.26507,99.85805,0,11.613,99.82,0
8.149,97.719,0,7.301,99.843,0.01,5.75226,99.38883,0,11.556,99.818,0
8.304,98.271,0,6.995,99.841,0,6.24863,99.41086,0,10.734,99.81,0
14.376,64.15,0.14,10,82.381,0.24,10.32045,85.19313,0.14,18.405,47.232,0.14
16.425,58.825,0.17,9.91,92.21,0.27,11.8435,73.13142,0.17,18.297,47.843,0.17
15.576,57.993,0.19,9.358,96.655,0.27,11.51436,73.56859,0.19,18.173,48.023,0.19
15.397,57.585,0.19,9.761,90.492,0.24,11.59011,78.41258,0.19,17.999,50.386,0.19
12.691,68.655,0.18,9.912,91.617,0.19,8.94559,90.99978,0.18,16.061,55.403,0.18
11.37,75.187,0.15,9.01,99.104,0.14,7.57516,91.94784,0.15,14.139,66.579,0.15
10.838,79.358,0.11,8.155,99.853,0.08,6.90565,97.73623,0.11,13.433,74.046,0.11
9.188,85.127,0.08,7.937,99.852,0.05,6.47839,97.41766,0.08,12.727,81.738,0.08
8.235,86.185,0.05,7.262,99.844,0.03,5.84569,97.42375,0.05,12.56,87.89,0.05
8.935,82.883,0.04,7.02,99.843,0.02,6.43048,96.96178,0.04,11.892,99.823,0.04
8.931,90.227,0.03,6.946,99.842,0.02,6.29806,99.2477,0.03,11.408,0,0.03
8.594,99.726,0.03,6.494,98.058,0.02,5.96444,99.90932,0.03,10.914,0,0.03
15.95,67.577,0.21,8.73,81.873,0.12,11.42974,86.38626,0.21,18.723,54.223,0.21
15.764,64.832,0.27,9.515,81.901,0.16,11.63354,80.62852,0.27,19.721,49.883,0.27
16.616,59.452,0.28,10.08,79.17,0.17,12.17291,80.95399,0.28,20.362,44.801,0.28
15.797,61.825,0.26,10.617,77.083,0.14,11.91918,87.36073,0.26,18.478,55.152,0.26
12.71,74.694,0.23,10.284,82.619,0.11,8.53179,94.29467,0.23,16.659,66.987,0.23
11.871,77.833,0.2,8.096,94.582,0.1,7.99264,92.75599,0.2,15.096,72.82,0.2
11.668,78.896,0.16,7.381,97.601,0.07,8.17996,94.07519,0.16,13.993,80.954,0.16
10.978,88.422,0.14,6.636,95.099,0.05,7.39953,97.97433,0.14,13.388,83.685,0.14
10.732,92.303,0.11,6.701,83.554,0.04,7.47637,98.67967,0.11,12.421,89.569,0.11
9.86,95.809,0.11,6.558,83.357,0.04,7.09959,99.21187,0.11,12.399,97.327,0.11
9.549,99.731,0.12,4.28,88.035,0.05,6.09731,99.88639,0.12,12.566,92.081,0.12
9.488,99.732,0.11,5.084,79.491,0.04,5.97675,99.77709,0.11,12.388,99.832,0.11
15.321,61.909,0.09,11.873,54.735,0.09,10.76328,86.54754,0.09,19.567,48.78,0.09
13.848,65.44,0.1,12.735,60.436,0.09,9.5681,93.58671,0.1,19.29,46.239,0.1
14.045,64.339,0.11,11.601,64.548,0.1,9.943,92.3186,0.11,17.746,53.268,0.11
13.733,64.843,0.08,11.095,71.086,0.07,9.52346,93.34375,0.08,16.673,55.883,0.08
11.846,71.844,0.07,11.166,80.755,0.06,7.48319,91.8626,0.07,15.36,64.633,0.07
11.411,71.761,0.07,10.582,68.784,0.06,7.24746,95.46013,0.07,14.533,64.179,0.07
10.83,72.755,0.06,10.349,74.797,0.05,6.84519,93.33098,0.06,14.075,57.083,0.06
10.084,76.624,0.06,9.608,76.888,0.05,6.7798,95.03439,0.06,13.821,57.437,0.06
8.576,86.406,0.05,7.536,76.723,0.05,6.21847,98.22165,0.05,12.793,62.296,0.05
8.097,90.736,0.04,6.009,86.878,0.05,5.43669,98.93313,0.04,12.747,61.131,0.04
8.278,93.395,0.03,3.552,80.44,0.04,5.17608,99.81984,0.03,12.036,64.003,0.03
8.859,89.956,0.02,3.338,78.903,0.03,5.90432,99.31683,0.02,12.267,60.757,0.02
16.543,50.941,0.05,12.693,63.919,0.01,12.475,70.15643,0.05,22.097,40.235,0.05
16.612,56.828,0.05,11.9,67.338,0.01,12.20283,81.43707,0.05,20.077,45.393,0.05
14.717,56.627,0.05,12.748,66.744,0.01,11.79917,79.5374,0.05,15.516,67.052,0.05
12.723,64.385,0.05,12.774,68.325,0.01,9.22935,82.23799,0.05,14.658,71.915,0.05
12.203,65,0.04,11.83,79.327,0.01,8.67248,80.51754,0.04,14.728,86.476,0.04
11.413,65.726,0.03,9.547,82.147,0.01,8.83123,80.98135,0.03,14.706,82.528,0.03
10.867,73.884,0.02,9.738,80.485,0,6.46432,96.94056,0.02,14.049,84.135,0.02
9.657,79.631,0.01,9.087,73.16,0,6.27384,98.64406,0.01,13.589,86.226,0.01
7.723,84.087,0.01,8.535,68.746,0,5.56983,98.80274,0.01,13.023,77.062,0.01
7.525,83.117,0.01,8.368,72.904,0,6.02482,97.02701,0.01,12.543,71.537,0.01
8.995,82.913,0.01,7.554,76.726,0,6.42143,97.70542,0.01,12.158,77.728,0.01
9.095,86.012,0.01,8.342,72.511,0,6.15321,96.78944,0.01,12.42,76.604,0.01
16.785,56.831,0.16,11.648,65.689,0.14,11.00037,79.03662,0.16,21.263,49.631,0.16
16.55,59.764,0.16,11.574,68.122,0.13,12.23039,80.02313,0.16,21.889,50.429,0.16
14.829,63.998,0.16,12.157,70.355,0.11,10.80869,87.55367,0.16,18.241,60.329,0.16
12.622,71.107,0.14,12.574,74.971,0.09,8.81785,90.66188,0.14,17.153,60.071,0.14
12.171,70.625,0.13,11.301,79.729,0.07,7.84886,95.91333,0.13,14.297,76.061,0.13
10.368,97.823,0.12,9.647,87.402,0.06,6.92149,99.06762,0.12,12.963,92.364,0.12
9.901,99.423,0.1,8.342,87.891,0.04,7.28961,99.37613,0.1,13.468,82.908,0.1
9.46,99.726,0.08,7.786,92.479,0.03,7.69473,99.11209,0.08,13.121,99.83,0.08
9.014,99.724,0.06,7.843,89.618,0.02,6.41483,97.62486667,0.06,12.396,99.826,0.06
9.155,99.69,0.06,7.88,89.596,0.03,6.43092,98.56696,0.06,12.486,99.827,0.06
9.425,95.918,0.08,7.799,89.51,0.04,6.78008,99.47106,0.08,12.926,99.828,0.08
